ticker,market,name,theme,asset_type,price,price_date,daily_pct,daily_diff,probe,core,strong,distance,gap_ratio,decision,rating,rating_brief,basis_status,basis_display,note
AVAV,US,AeroVironment,防衛ドローン,stock,156.4499969482422,2026-09-16,-0.34397638450008783,-0.540008544921875,150.0,130.0,110.0,16.906358238531986,1.2034615149864785,見送り,レーティング：TV_FULL / 18.0人 / — / 平均目標 225.11 / 乖離 43.89% / 基準日 2026-09-05,評：TV_FULL 18.0人 — 平均225.11 乖離43.89%,reviewed_v1_3_1,v1.3.1採用,
AXON,US,Axon Enterprise,公共安全AI・防衛,stock,468.4200134277344,2026-09-16,5.958203867064907,26.34002685546875,430.0,385.0,340.0,17.808806420822158,1.2166753595525568,見送り,レーティング：TV_FULL / 17.0人 / — / 平均目標 725 / 乖離 54.78% / 基準日 2026-09-05,評：TV_FULL 17.0人 — 平均725 乖離54.78%,reviewed_v1_3_1,v1.3.1採用,
AUR,US,Aurora Innovation,自動運転・物流,stock,6.360000133514404,2026-09-16,-1.242234829118668,-0.07999992370605469,5.0,4.0,3.0,37.106919559297516,1.590000033378601,見送り,レーティング：TV_FULL / 11.0人 / — / 平均目標 11.14 / 乖離 75.16% / 基準日 2026-09-05,評：TV_FULL 11.0人 — 平均11.14 乖離75.16%,reviewed_v1_3_1,v1.3.1採用,
TMDX,US,TransMedics,移植医療,stock,87.55999755859375,2026-09-16,-0.6016560351120185,-0.529998779296875,85.0,70.0,55.0,20.05481732322215,1.2508571079799107,見送り,レーティング：TV_FULL / 10.0人 / — / 平均目標 97.3 / 乖離 11.12% / 基準日 2026-09-05,評：TV_FULL 10.0人 — 平均97.3 乖離11.12%,reviewed_v1_3_1,v1.3.1採用,
NOW,US,ServiceNow,業務AI・SaaS,stock,139.82000732421875,2026-09-16,-1.4658116009384532,-2.079986572265625,90.0,80.0,70.0,42.783581884319574,1.7477500915527344,見送り,レーティング：TV_FULL / 44.0人 / — / 平均目標 142.25 / 乖離 1.74% / 基準日 2026-09-05,評：TV_FULL 44.0人 — 平均142.25 乖離1.74%,reviewed_v1_3_1,v1.3.1採用,日次価格桁チェック対象。
RDW,US,Redwire,宇宙インフラ,stock,10.789999961853027,2026-09-16,0.37209266840025434,0.039999961853027344,16.0,13.0,10.0,-20.481928136795258,0.8299999970656174,本命買い,レーティング：TV_FULL / 8.0人 / — / 平均目標 14.69 / 乖離 36.14% / 基準日 2026-09-05,評：TV_FULL 8.0人 — 平均14.69 乖離36.14%,reviewed_v1_3_1,v1.3.1採用,
TRMB,US,Trimble,測位・建設DX,stock,57.31999969482422,2026-09-16,-2.5170060568700006,-1.4799995422363281,52.0,45.0,39.0,21.493370133316084,1.2737777709960938,見送り,レーティング：TV_FULL / 11.0人 / — / 平均目標 80.22 / 乖離 39.95% / 基準日 2026-09-05,評：TV_FULL 11.0人 — 平均80.22 乖離39.95%,reviewed_v1_3_1,v1.3.1採用,
VEEV,US,Veeva Systems,ライフサイエンスSaaS,stock,264.8999938964844,2026-09-16,-0.645113364414823,-1.720001220703125,165.0,145.0,127.5,45.262361894707325,1.8268965096309266,見送り,レーティング：TV_FULL / 25.0人 / — / 平均目標 295.2 / 乖離 11.44% / 基準日 2026-09-05,評：TV_FULL 25.0人 — 平均295.2 乖離11.44%,reviewed_v1_3_1,v1.3.1採用,
PYPL,US,PayPal,決済・フィンテック,stock,52.709999084472656,2026-09-16,-2.0442338984298063,-1.1000022888183594,45.0,40.0,35.0,24.11307020533942,1.3177499771118164,見送り,レーティング：TV_FULL / 31.0人 / — / 平均目標 56.13 / 乖離 6.49% / 基準日 2026-09-05,評：TV_FULL 31.0人 — 平均56.13 乖離6.49%,reviewed_v1_3_1,v1.3.1採用,
TEM,US,Tempus AI,AI医療・診断,stock,69.97000122070312,2026-09-16,1.6267287892577236,1.1200027465820312,42.0,34.0,26.0,51.40774702467793,2.0579412123736214,見送り,レーティング：TV_FULL / 15.0人 / — / 平均目標 66.73 / 乖離 -4.63% / 基準日 2026-09-05,評：TV_FULL 15.0人 — 平均66.73 乖離-4.63%,reviewed_v1_3_1,v1.3.1採用,
FICO,US,Fair Isaac,信用スコア・分析,stock,991.3499755859375,2026-09-16,0.5466706046049735,5.38995361328125,1250.0,1100.0,950.0,-10.959805022423579,0.9012272505326705,本命買い,"レーティング：TV_FULL / 19.0人 / — / 平均目標 1,443.32 / 乖離 45.59% / 基準日 2026-09-05","評：TV_FULL 19.0人 — 平均1,443.32 乖離45.59%",reviewed_v1_3_1,v1.3.1採用,
AAOI,US,Applied Optoelectronics,光通信・CPO周辺,stock,96.73999786376953,2026-09-16,1.5216674722540724,1.4499969482421875,55.0,42.0,32.0,56.58465895446378,2.303333282470703,見送り,レーティング：TV_FULL / 6.0人 / — / 平均目標 170.5 / 乖離 76.25% / 基準日 2026-09-05,評：TV_FULL 6.0人 — 平均170.5 乖離76.25%,reviewed_v1_3_1,v1.3.1採用,
OUST,US,Ouster,LiDAR・ロボティクス,stock,33.9900016784668,2026-09-16,3.659654557591689,1.2000007629394531,20.0,15.0,11.0,55.86937552432445,2.2660001118977866,見送り,レーティング：TV_FULL / 6.0人 / — / 平均目標 58.5 / 乖離 72.11% / 基準日 2026-09-05,評：TV_FULL 6.0人 — 平均58.5 乖離72.11%,reviewed_v1_3_1,v1.3.1採用,
APH,US,Amphenol,コネクタ・AIインフラ,stock,77.26000213623047,2026-09-16,-0.5022529066125774,-0.3899993896484375,105.0,90.0,75.0,-16.489771565506093,0.8584444681803386,本命買い,レーティング：TV_FULL / 15.0人 / — / 平均目標 99.8 / 乖離 29.17% / 基準日 2026-09-05,評：TV_FULL 15.0人 — 平均99.8 乖離29.17%,reviewed_v1_3_1,v1.3.1採用,
ASPI,US,ASP Isotopes,核燃料・同位体,stock,3.1500000953674316,2026-09-16,-0.316455385811424,-0.009999990463256836,5.5,4.2,3.2,-33.333329296616775,0.7500000227065313,強く買いたい,レーティング：TV_FULL / 3.0人 / — / 平均目標 13 / 乖離 312.70% / 基準日 2026-09-05,評：TV_FULL 3.0人 — 平均13 乖離312.70%,reviewed_v1_3_1,v1.3.1採用,
NBIS,US,Nebius,AIクラウド,stock,209.3699951171875,2026-09-16,0.9644596841841916,2.0,140.0,105.0,80.0,49.84954747635642,1.9939999534970239,見送り,レーティング：TV_FULL / 18.0人 / — / 平均目標 294.33 / 乖離 40.58% / 基準日 2026-09-05,評：TV_FULL 18.0人 — 平均294.33 乖離40.58%,reviewed_v1_3_1,v1.3.1採用,
EWY,US,iShares MSCI South Korea ETF,韓国ETF・半導体,etf,175.5399932861328,2026-09-16,-0.5382810229829397,-0.95001220703125,,,,,,価格スケール確認待ち,レーティング：対象外（ETF）,評：ETF対象外,scale_rebase_pending_v1_3_1,v1.3.1：価格スケール確認待ち,通常買い場判定から一時除外。価格スケール/分割/逆分割/取得ソース確認待ち。
ISRG,US,Intuitive Surgical,医療ロボット,stock,382.2900085449219,2026-09-16,1.3601667284446142,5.1300048828125,430.0,380.0,340.0,0.5990239069124879,1.00602633827611,打診買い,レーティング：TV_FULL / 28.0人 / — / 平均目標 479.86 / 乖離 25.52% / 基準日 2026-09-05,評：TV_FULL 28.0人 — 平均479.86 乖離25.52%,reviewed_v1_3_1,v1.3.1採用,
SPGI,US,S&P Global,指数・格付け,stock,406.760009765625,2026-09-16,-1.3962909438204159,-5.759979248046875,420.0,380.0,340.0,6.578820219087936,1.070421078330592,打診買い,レーティング：TV_FULL / 22.0人 / — / 平均目標 519.27 / 乖離 27.66% / 基準日 2026-09-05,評：TV_FULL 22.0人 — 平均519.27 乖離27.66%,reviewed_v1_3_1,v1.3.1採用,
MELI,US,MercadoLibre,中南米EC・決済,stock,1839.7099609375,2026-09-16,0.5888667685265302,10.77001953125,1700.0,1550.0,1400.0,15.747588863946053,1.186909652217742,見送り,"レーティング：TV_FULL / 22.0人 / — / 平均目標 2,300.27 / 乖離 25.03% / 基準日 2026-09-05","評：TV_FULL 22.0人 — 平均2,300.27 乖離25.03%",reviewed_v1_3_1,v1.3.1採用,
TMO,US,Thermo Fisher,ライフサイエンス,stock,648.4299926757812,2026-09-16,1.0976126641451605,7.03997802734375,460.0,420.0,380.0,35.228165762837804,1.5438809349423364,見送り,レーティング：TV_FULL / 24.0人 / — / 平均目標 650.38 / 乖離 0.30% / 基準日 2026-09-05,評：TV_FULL 24.0人 — 平均650.38 乖離0.30%,reviewed_v1_3_1,v1.3.1採用,
META,US,Meta Platforms,AI・広告・SNS,stock,673.3099975585938,2026-09-16,0.45804597889559,3.07000732421875,540.0,500.0,450.0,25.740000621854975,1.3466199951171876,見送り,レーティング：TV_FULL / 54.0人 / — / 平均目標 745.38 / 乖離 10.70% / 基準日 2026-09-05,評：TV_FULL 54.0人 — 平均745.38 乖離10.70%,reviewed_v1_3_1,v1.3.1採用,
IONQ,US,IonQ,量子コンピュータ,stock,36.84000015258789,2026-09-16,-0.5667991600458587,-0.20999908447265625,32.0,25.0,18.0,32.13897965132383,1.4736000061035157,見送り,レーティング：TV_FULL / 12.0人 / — / 平均目標 69.58 / 乖離 88.87% / 基準日 2026-09-05,評：TV_FULL 12.0人 — 平均69.58 乖離88.87%,reviewed_v1_3_1,v1.3.1採用,
