ticker,market,name,theme,asset_type,price,price_date,daily_pct,daily_diff,probe,core,strong,distance,gap_ratio,decision,rating,rating_brief,basis_status,basis_display,note
AVAV,US,AeroVironment,防衛ドローン,stock,150.35000610351562,2026-07-22,1.0145188140135641,1.510009765625,150.0,130.0,110.0,13.535088312204453,1.1565385084885818,見送り,レーティング：TV_FULL / 17.0人 / — / 平均目標 241.47 / 乖離 60.61% / 基準日 2026-07-04,評：TV_FULL 17.0人 — 平均241.47 乖離60.61%,reviewed_v1_3_1,v1.3.1採用,
AXON,US,Axon Enterprise,公共安全AI・防衛,stock,491.489990234375,2026-07-22,-3.8499956328407747,-19.680023193359375,430.0,385.0,340.0,21.66676684169977,1.2765973772321428,見送り,レーティング：TV_FULL / 17.0人 / — / 平均目標 676.88 / 乖離 37.72% / 基準日 2026-07-04,評：TV_FULL 17.0人 — 平均676.88 乖離37.72%,reviewed_v1_3_1,v1.3.1採用,
AUR,US,Aurora Innovation,自動運転・物流,stock,6.610000133514404,2026-07-22,4.754361227501278,0.3000001907348633,5.0,4.0,3.0,39.48562905893195,1.652500033378601,見送り,レーティング：TV_FULL / 11.0人 / — / 平均目標 11.14 / 乖離 68.53% / 基準日 2026-07-04,評：TV_FULL 11.0人 — 平均11.14 乖離68.53%,reviewed_v1_3_1,v1.3.1採用,
TMDX,US,TransMedics,移植医療,stock,71.19999694824219,2026-07-22,-4.159380709657946,-3.0900039672851562,85.0,70.0,55.0,1.6853890444890158,1.017142813546317,打診買い,レーティング：TV_FULL / 9.0人 / — / 平均目標 117.33 / 乖離 64.79% / 基準日 2026-07-04,評：TV_FULL 9.0人 — 平均117.33 乖離64.79%,reviewed_v1_3_1,v1.3.1採用,
NOW,US,ServiceNow,業務AI・SaaS,stock,95.45999908447266,2026-07-22,-6.4667829041755205,-6.599998474121094,90.0,80.0,70.0,16.195264228729027,1.1932499885559082,見送り,レーティング：TV_FULL / 42.0人 / — / 平均目標 140.38 / 乖離 47.06% / 基準日 2026-07-04,評：TV_FULL 42.0人 — 平均140.38 乖離47.06%,reviewed_v1_3_1,v1.3.1採用,日次価格桁チェック対象。
RDW,US,Redwire,宇宙インフラ,stock,8.989999771118164,2026-07-22,-4.564759041328519,-0.43000030517578125,16.0,13.0,10.0,-44.605120478029534,0.6915384439321665,強く買いたい,レーティング：TV_FULL / 7.0人 / — / 平均目標 15.71 / 乖離 74.75% / 基準日 2026-07-04,評：TV_FULL 7.0人 — 平均15.71 乖離74.75%,reviewed_v1_3_1,v1.3.1採用,
TRMB,US,Trimble,測位・建設DX,stock,50.099998474121094,2026-07-22,-3.3751206393447517,-1.75,52.0,45.0,39.0,10.179637982934217,1.1133332994249132,打診買い,レーティング：TV_FULL / 12.0人 / — / 平均目標 84.08 / 乖離 67.82% / 基準日 2026-07-04,評：TV_FULL 12.0人 — 平均84.08 乖離67.82%,reviewed_v1_3_1,v1.3.1採用,
VEEV,US,Veeva Systems,ライフサイエンスSaaS,stock,184.5500030517578,2026-07-22,-2.4783356083635644,-4.69000244140625,165.0,145.0,127.5,21.43050793700927,1.2727586417362609,見送り,レーティング：TV_FULL / 23.0人 / — / 平均目標 241.43 / 乖離 30.82% / 基準日 2026-07-04,評：TV_FULL 23.0人 — 平均241.43 乖離30.82%,reviewed_v1_3_1,v1.3.1採用,
PYPL,US,PayPal,決済・フィンテック,stock,55.5099983215332,2026-07-22,-0.6087737902901369,-0.3400001525878906,45.0,40.0,35.0,27.940909368604018,1.3877499580383301,見送り,レーティング：TV_FULL / 31.0人 / — / 平均目標 47.11 / 乖離 -15.13% / 基準日 2026-07-04,評：TV_FULL 31.0人 — 平均47.11 乖離-15.13%,reviewed_v1_3_1,v1.3.1採用,
TEM,US,Tempus AI,AI医療・診断,stock,46.959999084472656,2026-07-22,-4.124133272034413,-2.020000457763672,42.0,34.0,26.0,27.597954295441813,1.3811764436609604,見送り,レーティング：TV_FULL / 16.0人 / — / 平均目標 66.06 / 乖離 40.67% / 基準日 2026-07-04,評：TV_FULL 16.0人 — 平均66.06 乖離40.67%,reviewed_v1_3_1,v1.3.1採用,
FICO,US,Fair Isaac,信用スコア・分析,stock,1221.469970703125,2026-07-22,-0.47826969549257636,-5.8699951171875,1250.0,1100.0,950.0,9.944572819354882,1.11042724609375,打診買い,"レーティング：TV_FULL / 20.0人 / — / 平均目標 1,501.65 / 乖離 22.94% / 基準日 2026-07-04","評：TV_FULL 20.0人 — 平均1,501.65 乖離22.94%",reviewed_v1_3_1,v1.3.1採用,
AAOI,US,Applied Optoelectronics,光通信・CPO周辺,stock,110.5199966430664,2026-07-22,-7.328530384546171,-8.740005493164062,55.0,42.0,32.0,61.99782729306216,2.6314284915015813,見送り,レーティング：TV_FULL / 6.0人 / — / 平均目標 172.75 / 乖離 56.31% / 基準日 2026-07-04,評：TV_FULL 6.0人 — 平均172.75 乖離56.31%,reviewed_v1_3_1,v1.3.1採用,
OUST,US,Ouster,LiDAR・ロボティクス,stock,38.86000061035156,2026-07-22,-4.473942185769004,-1.8199996948242188,20.0,15.0,11.0,61.39989767266167,2.5906667073567706,見送り,レーティング：TV_FULL / 7.0人 / — / 平均目標 47.29 / 乖離 21.69% / 基準日 2026-07-04,評：TV_FULL 7.0人 — 平均47.29 乖離21.69%,reviewed_v1_3_1,v1.3.1採用,
APH,US,Amphenol,コネクタ・AIインフラ,stock,157.50999450683594,2026-07-22,-0.19010395817693582,-0.3000030517578125,105.0,90.0,75.0,42.86076875198292,1.750111050075955,見送り,レーティング：TV_FULL / 18.0人 / — / 平均目標 184.61 / 乖離 17.21% / 基準日 2026-07-04,評：TV_FULL 18.0人 — 平均184.61 乖離17.21%,reviewed_v1_3_1,v1.3.1採用,
ASPI,US,ASP Isotopes,核燃料・同位体,stock,4.079999923706055,2026-07-22,-4.225359049406148,-0.18000030517578125,5.5,4.2,3.2,-2.9411783955364346,0.9714285532633463,本命買い,レーティング：TV_FULL / 3.0人 / — / 平均目標 13 / 乖離 218.63% / 基準日 2026-07-04,評：TV_FULL 3.0人 — 平均13 乖離218.63%,reviewed_v1_3_1,v1.3.1採用,
NBIS,US,Nebius,AIクラウド,stock,218.16000366210938,2026-07-22,0.5716418512037329,1.2400054931640625,140.0,105.0,80.0,51.87018782662558,2.077714320591518,見送り,レーティング：TV_FULL / 14.0人 / — / 平均目標 257.79 / 乖離 18.17% / 基準日 2026-07-04,評：TV_FULL 14.0人 — 平均257.79 乖離18.17%,reviewed_v1_3_1,v1.3.1採用,
EWY,US,iShares MSCI South Korea ETF,韓国ETF・半導体,etf,170.42999267578125,2026-07-22,-1.428572185018075,-2.470001220703125,,,,,,価格スケール確認待ち,レーティング：対象外（ETF）,評：ETF対象外,scale_rebase_pending_v1_3_1,v1.3.1：価格スケール確認待ち,通常買い場判定から一時除外。価格スケール/分割/逆分割/取得ソース確認待ち。
ISRG,US,Intuitive Surgical,医療ロボット,stock,340.69000244140625,2026-07-22,-2.6766826208467682,-9.3699951171875,430.0,380.0,340.0,-11.5383478461052,0.8965526380037007,本命買い,レーティング：TV_FULL / 27.0人 / — / 平均目標 573.44 / 乖離 68.32% / 基準日 2026-07-04,評：TV_FULL 27.0人 — 平均573.44 乖離68.32%,reviewed_v1_3_1,v1.3.1採用,
SPGI,US,S&P Global,指数・格付け,stock,429.05999755859375,2026-07-22,-0.5101359173615195,-2.20001220703125,420.0,380.0,340.0,11.43429772939715,1.1291052567331414,見送り,レーティング：TV_FULL / 22.0人 / — / 平均目標 501.24 / 乖離 16.82% / 基準日 2026-07-04,評：TV_FULL 22.0人 — 平均501.24 乖離16.82%,reviewed_v1_3_1,v1.3.1採用,
MELI,US,MercadoLibre,中南米EC・決済,stock,1799.2099609375,2026-07-22,-1.2860430232127482,-23.4400634765625,1700.0,1550.0,1400.0,13.85107721433724,1.1607806199596775,見送り,"レーティング：TV_FULL / 22.0人 / — / 平均目標 2,235.41 / 乖離 24.24% / 基準日 2026-07-04","評：TV_FULL 22.0人 — 平均2,235.41 乖離24.24%",reviewed_v1_3_1,v1.3.1採用,
TMO,US,Thermo Fisher,ライフサイエンス,stock,526.4600219726562,2026-07-22,0.5731096691385363,3.0,460.0,420.0,380.0,20.221862540245393,1.2534762427920387,見送り,レーティング：TV_FULL / 24.0人 / — / 平均目標 595.21 / 乖離 13.06% / 基準日 2026-07-04,評：TV_FULL 24.0人 — 平均595.21 乖離13.06%,reviewed_v1_3_1,v1.3.1採用,
META,US,Meta Platforms,AI・広告・SNS,stock,627.1699829101562,2026-07-22,-2.5846157579935807,-16.6400146484375,540.0,500.0,450.0,20.276796781642798,1.2543399658203125,見送り,レーティング：TV_FULL / 58.0人 / — / 平均目標 821 / 乖離 30.91% / 基準日 2026-07-04,評：TV_FULL 58.0人 — 平均821 乖離30.91%,reviewed_v1_3_1,v1.3.1採用,
IONQ,US,IonQ,量子コンピュータ,stock,34.68000030517578,2026-07-22,-2.3373642793278098,-0.8299980163574219,32.0,25.0,18.0,27.9123420415054,1.3872000122070312,見送り,レーティング：TV_FULL / 11.0人 / — / 平均目標 71.32 / 乖離 105.65% / 基準日 2026-07-04,評：TV_FULL 11.0人 — 平均71.32 乖離105.65%,reviewed_v1_3_1,v1.3.1採用,
