ticker,market,name,theme,asset_type,price,price_date,daily_pct,daily_diff,probe,core,strong,distance,gap_ratio,decision,rating,rating_brief,basis_status,basis_display,note
AVAV,US,AeroVironment,防衛ドローン,stock,160.89999389648438,2026-09-21,0.593933708263586,0.9499969482421875,150.0,130.0,110.0,19.20447176422145,1.2376922607421874,見送り,レーティング：TV_FULL / 18.0人 / — / 平均目標 225.11 / 乖離 39.91% / 基準日 2026-09-05,評：TV_FULL 18.0人 — 平均225.11 乖離39.91%,reviewed_v1_3_1,v1.3.1採用,
AXON,US,Axon Enterprise,公共安全AI・防衛,stock,452.05999755859375,2026-09-21,0.9603331470399804,4.29998779296875,430.0,385.0,340.0,14.8343135691633,1.1741818118405032,見送り,レーティング：TV_FULL / 17.0人 / — / 平均目標 725 / 乖離 60.38% / 基準日 2026-09-05,評：TV_FULL 17.0人 — 平均725 乖離60.38%,reviewed_v1_3_1,v1.3.1採用,
AUR,US,Aurora Innovation,自動運転・物流,stock,6.510000228881836,2026-09-21,3.169576670617135,0.20000028610229492,5.0,4.0,3.0,38.556069748602084,1.627500057220459,見送り,レーティング：TV_FULL / 11.0人 / — / 平均目標 11.14 / 乖離 71.12% / 基準日 2026-09-05,評：TV_FULL 11.0人 — 平均11.14 乖離71.12%,reviewed_v1_3_1,v1.3.1採用,
TMDX,US,TransMedics,移植医療,stock,87.29000091552734,2026-09-21,1.0067146089047978,0.8700027465820312,85.0,70.0,55.0,19.807538932505338,1.247000013078962,見送り,レーティング：TV_FULL / 10.0人 / — / 平均目標 97.3 / 乖離 11.47% / 基準日 2026-09-05,評：TV_FULL 10.0人 — 平均97.3 乖離11.47%,reviewed_v1_3_1,v1.3.1採用,
NOW,US,ServiceNow,業務AI・SaaS,stock,137.67999267578125,2026-09-21,1.631351173812778,2.209991455078125,90.0,80.0,70.0,41.894244439430096,1.7209999084472656,見送り,レーティング：TV_FULL / 44.0人 / — / 平均目標 142.25 / 乖離 3.32% / 基準日 2026-09-05,評：TV_FULL 44.0人 — 平均142.25 乖離3.32%,reviewed_v1_3_1,v1.3.1採用,日次価格桁チェック対象。
RDW,US,Redwire,宇宙インフラ,stock,11.600000381469727,2026-09-21,8.007454643195269,0.8600006103515625,16.0,13.0,10.0,-12.068961831817566,0.8923077216515174,本命買い,レーティング：TV_FULL / 8.0人 / — / 平均目標 14.69 / 乖離 26.64% / 基準日 2026-09-05,評：TV_FULL 8.0人 — 平均14.69 乖離26.64%,reviewed_v1_3_1,v1.3.1採用,
TRMB,US,Trimble,測位・建設DX,stock,57.75,2026-09-21,0.33008794679624087,0.18999862670898438,52.0,45.0,39.0,22.07792207792208,1.2833333333333334,見送り,レーティング：TV_FULL / 11.0人 / — / 平均目標 80.22 / 乖離 38.91% / 基準日 2026-09-05,評：TV_FULL 11.0人 — 平均80.22 乖離38.91%,reviewed_v1_3_1,v1.3.1採用,
VEEV,US,Veeva Systems,ライフサイエンスSaaS,stock,261.30999755859375,2026-09-21,0.42273784237279244,1.100006103515625,165.0,145.0,127.5,44.51035117112711,1.8021379141971983,見送り,レーティング：TV_FULL / 25.0人 / — / 平均目標 295.2 / 乖離 12.97% / 基準日 2026-09-05,評：TV_FULL 25.0人 — 平均295.2 乖離12.97%,reviewed_v1_3_1,v1.3.1採用,
PYPL,US,PayPal,決済・フィンテック,stock,52.619998931884766,2026-09-21,0.4006851461248869,0.20999908447265625,45.0,40.0,35.0,23.983274777753284,1.315499973297119,見送り,レーティング：TV_FULL / 31.0人 / — / 平均目標 56.13 / 乖離 6.67% / 基準日 2026-09-05,評：TV_FULL 31.0人 — 平均56.13 乖離6.67%,reviewed_v1_3_1,v1.3.1採用,
TEM,US,Tempus AI,AI医療・診断,stock,78.02999877929688,2026-09-21,0.24409358985768786,0.19000244140625,42.0,34.0,26.0,56.42701456888787,2.294999964096967,見送り,レーティング：TV_FULL / 15.0人 / — / 平均目標 66.73 / 乖離 -14.48% / 基準日 2026-09-05,評：TV_FULL 15.0人 — 平均66.73 乖離-14.48%,reviewed_v1_3_1,v1.3.1採用,
FICO,US,Fair Isaac,信用スコア・分析,stock,924.52001953125,2026-09-21,-2.649310645540872,-25.15997314453125,1250.0,1100.0,950.0,-18.980657720935216,0.8404727450284091,強く買いたい,"レーティング：TV_FULL / 19.0人 / — / 平均目標 1,443.32 / 乖離 56.12% / 基準日 2026-09-05","評：TV_FULL 19.0人 — 平均1,443.32 乖離56.12%",reviewed_v1_3_1,v1.3.1採用,
AAOI,US,Applied Optoelectronics,光通信・CPO周辺,stock,108.66999816894531,2026-09-21,3.327945289470855,3.5,55.0,42.0,32.0,61.35087815617323,2.587380908784412,見送り,レーティング：TV_FULL / 6.0人 / — / 平均目標 170.5 / 乖離 56.90% / 基準日 2026-09-05,評：TV_FULL 6.0人 — 平均170.5 乖離56.90%,reviewed_v1_3_1,v1.3.1採用,
