ticker,market,name,theme,asset_type,price,price_date,daily_pct,daily_diff,probe,core,strong,distance,gap_ratio,decision,rating,rating_brief,basis_status,basis_display,note
AVAV,US,AeroVironment,防衛ドローン,stock,142.1199951171875,2026-07-29,-9.10138179138079,-14.230010986328125,150.0,130.0,110.0,8.528001360536038,1.093230731670673,打診買い,レーティング：TV_FULL / 17.0人 / — / 平均目標 241.47 / 乖離 69.91% / 基準日 2026-07-04,評：TV_FULL 17.0人 — 平均241.47 乖離69.91%,reviewed_v1_3_1,v1.3.1採用,
AXON,US,Axon Enterprise,公共安全AI・防衛,stock,531.2000122070312,2026-07-29,-3.003745361762984,-16.45001220703125,430.0,385.0,340.0,27.522592026984157,1.3797402914468344,見送り,レーティング：TV_FULL / 17.0人 / — / 平均目標 676.88 / 乖離 27.42% / 基準日 2026-07-04,評：TV_FULL 17.0人 — 平均676.88 乖離27.42%,reviewed_v1_3_1,v1.3.1採用,
AUR,US,Aurora Innovation,自動運転・物流,stock,5.980000019073486,2026-07-29,-3.7037039880939675,-0.23000001907348633,5.0,4.0,3.0,33.11036810632416,1.4950000047683716,見送り,レーティング：TV_FULL / 11.0人 / — / 平均目標 11.14 / 乖離 86.29% / 基準日 2026-07-04,評：TV_FULL 11.0人 — 平均11.14 乖離86.29%,reviewed_v1_3_1,v1.3.1採用,
TMDX,US,TransMedics,移植医療,stock,78.0,2026-07-29,2.241445882752138,1.7099990844726562,85.0,70.0,55.0,10.256410256410255,1.1142857142857143,打診買い,レーティング：TV_FULL / 9.0人 / — / 平均目標 117.33 / 乖離 50.42% / 基準日 2026-07-04,評：TV_FULL 9.0人 — 平均117.33 乖離50.42%,reviewed_v1_3_1,v1.3.1採用,
NOW,US,ServiceNow,業務AI・SaaS,stock,115.76000213623047,2026-07-29,4.646537029495106,5.1399993896484375,90.0,80.0,70.0,30.89150092978301,1.4470000267028809,見送り,レーティング：TV_FULL / 42.0人 / — / 平均目標 140.38 / 乖離 21.27% / 基準日 2026-07-04,評：TV_FULL 42.0人 — 平均140.38 乖離21.27%,reviewed_v1_3_1,v1.3.1採用,日次価格桁チェック対象。
RDW,US,Redwire,宇宙インフラ,stock,7.78000020980835,2026-07-29,-9.218197352947199,-0.7899994850158691,16.0,13.0,10.0,-67.09511117507076,0.5984615546006423,強く買いたい,レーティング：TV_FULL / 7.0人 / — / 平均目標 15.71 / 乖離 101.93% / 基準日 2026-07-04,評：TV_FULL 7.0人 — 平均15.71 乖離101.93%,reviewed_v1_3_1,v1.3.1採用,
TRMB,US,Trimble,測位・建設DX,stock,58.2400016784668,2026-07-29,-0.23980710360914917,-0.1399993896484375,52.0,45.0,39.0,22.733518710323203,1.2942222595214843,見送り,レーティング：TV_FULL / 12.0人 / — / 平均目標 84.08 / 乖離 44.37% / 基準日 2026-07-04,評：TV_FULL 12.0人 — 平均84.08 乖離44.37%,reviewed_v1_3_1,v1.3.1採用,
VEEV,US,Veeva Systems,ライフサイエンスSaaS,stock,207.91000366210938,2026-07-29,3.3349934471387233,6.7100067138671875,165.0,145.0,127.5,30.258286063209006,1.433862094221444,見送り,レーティング：TV_FULL / 23.0人 / — / 平均目標 241.43 / 乖離 16.12% / 基準日 2026-07-04,評：TV_FULL 23.0人 — 平均241.43 乖離16.12%,reviewed_v1_3_1,v1.3.1採用,
PYPL,US,PayPal,決済・フィンテック,stock,58.349998474121094,2026-07-29,0.05143823637491777,0.029998779296875,45.0,40.0,35.0,31.448155876575612,1.4587499618530273,見送り,レーティング：TV_FULL / 31.0人 / — / 平均目標 47.11 / 乖離 -19.26% / 基準日 2026-07-04,評：TV_FULL 31.0人 — 平均47.11 乖離-19.26%,reviewed_v1_3_1,v1.3.1採用,
TEM,US,Tempus AI,AI医療・診断,stock,41.54999923706055,2026-07-29,-3.1468583701657606,-1.3500022888183594,42.0,34.0,26.0,18.17087695714401,1.2220588010900162,打診買い,レーティング：TV_FULL / 16.0人 / — / 平均目標 66.06 / 乖離 58.99% / 基準日 2026-07-04,評：TV_FULL 16.0人 — 平均66.06 乖離58.99%,reviewed_v1_3_1,v1.3.1採用,
FICO,US,Fair Isaac,信用スコア・分析,stock,1373.0799560546875,2026-07-29,2.7585267515622154,36.8599853515625,1250.0,1100.0,950.0,19.888132140486302,1.2482545055042613,見送り,"レーティング：TV_FULL / 20.0人 / — / 平均目標 1,501.65 / 乖離 9.36% / 基準日 2026-07-04","評：TV_FULL 20.0人 — 平均1,501.65 乖離9.36%",reviewed_v1_3_1,v1.3.1採用,
AAOI,US,Applied Optoelectronics,光通信・CPO周辺,stock,76.5199966430664,2026-07-29,-13.183574798103228,-11.620002746582031,55.0,42.0,32.0,45.11238651000949,1.8219046819777716,見送り,レーティング：TV_FULL / 6.0人 / — / 平均目標 172.75 / 乖離 125.76% / 基準日 2026-07-04,評：TV_FULL 6.0人 — 平均172.75 乖離125.76%,reviewed_v1_3_1,v1.3.1採用,
OUST,US,Ouster,LiDAR・ロボティクス,stock,31.299999237060547,2026-07-29,-7.696846423167261,-2.6100006103515625,20.0,15.0,11.0,52.07667614815992,2.0866666158040363,見送り,レーティング：TV_FULL / 7.0人 / — / 平均目標 47.29 / 乖離 51.09% / 基準日 2026-07-04,評：TV_FULL 7.0人 — 平均47.29 乖離51.09%,reviewed_v1_3_1,v1.3.1採用,
