ticker,market,name,theme,asset_type,price,price_date,daily_pct,daily_diff,probe,core,strong,distance,gap_ratio,decision,rating,rating_brief,basis_status,basis_display,note
AVAV,US,AeroVironment,防衛ドローン,stock,142.1999969482422,2026-07-17,-4.749143718093527,-7.089996337890625,150.0,130.0,110.0,8.579463579512403,1.0938461303710938,打診買い,レーティング：TV_FULL / 17.0人 / — / 平均目標 241.47 / 乖離 69.81% / 基準日 2026-07-04,評：TV_FULL 17.0人 — 平均241.47 乖離69.81%,reviewed_v1_3_1,v1.3.1採用,
AXON,US,Axon Enterprise,公共安全AI・防衛,stock,510.2799987792969,2026-07-17,-5.808952694176858,-31.470001220703125,430.0,385.0,340.0,24.551226596965286,1.3254025942319398,見送り,レーティング：TV_FULL / 17.0人 / — / 平均目標 676.88 / 乖離 32.65% / 基準日 2026-07-04,評：TV_FULL 17.0人 — 平均676.88 乖離32.65%,reviewed_v1_3_1,v1.3.1採用,
AUR,US,Aurora Innovation,自動運転・物流,stock,6.059999942779541,2026-07-17,1.8487417990016715,0.1100001335144043,5.0,4.0,3.0,33.99339871667855,1.5149999856948853,見送り,レーティング：TV_FULL / 11.0人 / — / 平均目標 11.14 / 乖離 83.83% / 基準日 2026-07-04,評：TV_FULL 11.0人 — 平均11.14 乖離83.83%,reviewed_v1_3_1,v1.3.1採用,
TMDX,US,TransMedics,移植医療,stock,73.9800033569336,2026-07-17,-2.6578903198242188,-2.0199966430664062,85.0,70.0,55.0,5.379836680638076,1.056857190813337,打診買い,レーティング：TV_FULL / 9.0人 / — / 平均目標 117.33 / 乖離 58.60% / 基準日 2026-07-04,評：TV_FULL 9.0人 — 平均117.33 乖離58.60%,reviewed_v1_3_1,v1.3.1採用,
NOW,US,ServiceNow,業務AI・SaaS,stock,103.23999786376953,2026-07-17,-0.7403175239362071,-0.7700042724609375,90.0,80.0,70.0,22.510653181566216,1.2904999732971192,見送り,レーティング：TV_FULL / 42.0人 / — / 平均目標 140.38 / 乖離 35.97% / 基準日 2026-07-04,評：TV_FULL 42.0人 — 平均140.38 乖離35.97%,reviewed_v1_3_1,v1.3.1採用,日次価格桁チェック対象。
RDW,US,Redwire,宇宙インフラ,stock,8.449999809265137,2026-07-17,0.0,0.0,16.0,13.0,10.0,-53.84615731879595,0.6499999853280874,強く買いたい,レーティング：TV_FULL / 7.0人 / — / 平均目標 15.71 / 乖離 85.92% / 基準日 2026-07-04,評：TV_FULL 7.0人 — 平均15.71 乖離85.92%,reviewed_v1_3_1,v1.3.1採用,
TRMB,US,Trimble,測位・建設DX,stock,52.720001220703125,2026-07-17,-1.9162767986918603,-1.029998779296875,52.0,45.0,39.0,14.643401065915537,1.1715555826822917,見送り,レーティング：TV_FULL / 12.0人 / — / 平均目標 84.08 / 乖離 59.48% / 基準日 2026-07-04,評：TV_FULL 12.0人 — 平均84.08 乖離59.48%,reviewed_v1_3_1,v1.3.1採用,
VEEV,US,Veeva Systems,ライフサイエンスSaaS,stock,195.3800048828125,2026-07-17,-1.0082536776643547,-1.989990234375,165.0,145.0,127.5,25.785650334603105,1.3474483095366379,見送り,レーティング：TV_FULL / 23.0人 / — / 平均目標 241.43 / 乖離 23.57% / 基準日 2026-07-04,評：TV_FULL 23.0人 — 平均241.43 乖離23.57%,reviewed_v1_3_1,v1.3.1採用,
PYPL,US,PayPal,決済・フィンテック,stock,56.560001373291016,2026-07-17,-0.299661854956911,-0.1699981689453125,45.0,40.0,35.0,29.278643867061582,1.4140000343322754,見送り,レーティング：TV_FULL / 31.0人 / — / 平均目標 47.11 / 乖離 -16.71% / 基準日 2026-07-04,評：TV_FULL 31.0人 — 平均47.11 乖離-16.71%,reviewed_v1_3_1,v1.3.1採用,
TEM,US,Tempus AI,AI医療・診断,stock,52.470001220703125,2026-07-17,-2.0899401543119427,-1.1199989318847656,42.0,34.0,26.0,35.201068784072,1.5432353300206803,見送り,レーティング：TV_FULL / 16.0人 / — / 平均目標 66.06 / 乖離 25.90% / 基準日 2026-07-04,評：TV_FULL 16.0人 — 平均66.06 乖離25.90%,reviewed_v1_3_1,v1.3.1採用,
