ticker,market,name,theme,asset_type,price,price_date,daily_pct,daily_diff,probe,core,strong,distance,gap_ratio,decision,rating,rating_brief,basis_status,basis_display,note
AVAV,US,AeroVironment,防衛ドローン,stock,153.39999389648438,2026-09-14,4.560007413580768,6.6899871826171875,150.0,130.0,110.0,15.254233916250929,1.1799999530498797,見送り,レーティング：TV_FULL / 18.0人 / — / 平均目標 225.11 / 乖離 46.75% / 基準日 2026-09-05,評：TV_FULL 18.0人 — 平均225.11 乖離46.75%,reviewed_v1_3_1,v1.3.1採用,
AXON,US,Axon Enterprise,公共安全AI・防衛,stock,490.17999267578125,2026-09-14,2.2614420704942435,10.839996337890625,430.0,385.0,340.0,21.457422629925706,1.2731947861708603,見送り,レーティング：TV_FULL / 17.0人 / — / 平均目標 725 / 乖離 47.90% / 基準日 2026-09-05,評：TV_FULL 17.0人 — 平均725 乖離47.90%,reviewed_v1_3_1,v1.3.1採用,
AUR,US,Aurora Innovation,自動運転・物流,stock,6.460000038146973,2026-09-14,0.4665662614193418,0.03000020980834961,5.0,4.0,3.0,38.08049572167827,1.6150000095367432,見送り,レーティング：TV_FULL / 11.0人 / — / 平均目標 11.14 / 乖離 72.45% / 基準日 2026-09-05,評：TV_FULL 11.0人 — 平均11.14 乖離72.45%,reviewed_v1_3_1,v1.3.1採用,
TMDX,US,TransMedics,移植医療,stock,85.86000061035156,2026-09-14,4.477975531163403,3.6800003051757812,85.0,70.0,55.0,18.471931630104635,1.2265714372907366,見送り,レーティング：TV_FULL / 10.0人 / — / 平均目標 97.3 / 乖離 13.32% / 基準日 2026-09-05,評：TV_FULL 10.0人 — 平均97.3 乖離13.32%,reviewed_v1_3_1,v1.3.1採用,
NOW,US,ServiceNow,業務AI・SaaS,stock,142.35000610351562,2026-09-14,7.409648694385093,9.82000732421875,90.0,80.0,70.0,43.800494155353434,1.7793750762939453,見送り,レーティング：TV_FULL / 44.0人 / — / 平均目標 142.25 / 乖離 -0.07% / 基準日 2026-09-05,評：TV_FULL 44.0人 — 平均142.25 乖離-0.07%,reviewed_v1_3_1,v1.3.1採用,日次価格桁チェック対象。
RDW,US,Redwire,宇宙インフラ,stock,10.489999771118164,2026-09-14,-1.2241065521826435,-0.13000011444091797,16.0,13.0,10.0,-23.927552751645926,0.8069230593167819,本命買い,レーティング：TV_FULL / 8.0人 / — / 平均目標 14.69 / 乖離 40.04% / 基準日 2026-09-05,評：TV_FULL 8.0人 — 平均14.69 乖離40.04%,reviewed_v1_3_1,v1.3.1採用,
TRMB,US,Trimble,測位・建設DX,stock,58.7400016784668,2026-09-14,1.8730520879513324,1.0800018310546875,52.0,45.0,39.0,23.391217715105505,1.3053333706325956,見送り,レーティング：TV_FULL / 11.0人 / — / 平均目標 80.22 / 乖離 36.57% / 基準日 2026-09-05,評：TV_FULL 11.0人 — 平均80.22 乖離36.57%,reviewed_v1_3_1,v1.3.1採用,
VEEV,US,Veeva Systems,ライフサイエンスSaaS,stock,265.6700134277344,2026-09-14,1.2461964966889474,3.27001953125,165.0,145.0,127.5,45.42101378730052,1.8322069891567887,見送り,レーティング：TV_FULL / 25.0人 / — / 平均目標 295.2 / 乖離 11.12% / 基準日 2026-09-05,評：TV_FULL 25.0人 — 平均295.2 乖離11.12%,reviewed_v1_3_1,v1.3.1採用,
PYPL,US,PayPal,決済・フィンテック,stock,54.029998779296875,2026-09-14,0.5770617117452339,0.30999755859375,45.0,40.0,35.0,25.96705366699521,1.3507499694824219,見送り,レーティング：TV_FULL / 31.0人 / — / 平均目標 56.13 / 乖離 3.89% / 基準日 2026-09-05,評：TV_FULL 31.0人 — 平均56.13 乖離3.89%,reviewed_v1_3_1,v1.3.1採用,
TEM,US,Tempus AI,AI医療・診断,stock,62.209999084472656,2026-09-14,5.422811140416095,3.200000762939453,42.0,34.0,26.0,45.34640652568945,1.8297058554256664,見送り,レーティング：TV_FULL / 15.0人 / — / 平均目標 66.73 / 乖離 7.27% / 基準日 2026-09-05,評：TV_FULL 15.0人 — 平均66.73 乖離7.27%,reviewed_v1_3_1,v1.3.1採用,
FICO,US,Fair Isaac,信用スコア・分析,stock,1001.5,2026-09-14,1.6348841689156086,16.1099853515625,1250.0,1100.0,950.0,-9.83524712930604,0.9104545454545454,本命買い,"レーティング：TV_FULL / 19.0人 / — / 平均目標 1,443.32 / 乖離 44.12% / 基準日 2026-09-05","評：TV_FULL 19.0人 — 平均1,443.32 乖離44.12%",reviewed_v1_3_1,v1.3.1採用,
AAOI,US,Applied Optoelectronics,光通信・CPO周辺,stock,95.76000213623047,2026-09-14,-9.11161581103664,-9.599998474121094,55.0,42.0,32.0,56.14035185562152,2.2800000508626304,見送り,レーティング：TV_FULL / 6.0人 / — / 平均目標 170.5 / 乖離 78.05% / 基準日 2026-09-05,評：TV_FULL 6.0人 — 平均170.5 乖離78.05%,reviewed_v1_3_1,v1.3.1採用,
OUST,US,Ouster,LiDAR・ロボティクス,stock,33.459999084472656,2026-09-14,-5.292959665058152,-1.8700027465820312,20.0,15.0,11.0,55.170351433270504,2.2306666056315105,見送り,レーティング：TV_FULL / 6.0人 / — / 平均目標 58.5 / 乖離 74.84% / 基準日 2026-09-05,評：TV_FULL 6.0人 — 平均58.5 乖離74.84%,reviewed_v1_3_1,v1.3.1採用,
