ticker,market,name,theme,asset_type,price,price_date,daily_pct,daily_diff,probe,core,strong,distance,gap_ratio,decision,rating,rating_brief,basis_status,basis_display,note
AVAV,US,AeroVironment,防衛ドローン,stock,165.07000732421875,2026-06-30,18.75540095267536,26.07000732421875,150.0,130.0,110.0,21.245535692826824,1.269769287109375,見送り,レーティング：TV_FULL / 16.0人 / — / 平均目標 277.56 / 乖離 68.15% / 基準日 2026-06-27,評：TV_FULL 16.0人 — 平均277.56 乖離68.15%,reviewed_v1_3_1,v1.3.1採用,
AXON,US,Axon Enterprise,公共安全AI・防衛,stock,560.6099853515625,2026-06-30,9.794355395661352,50.009979248046875,430.0,385.0,340.0,31.324805112316405,1.4561298320819804,見送り,レーティング：TV_FULL / 17.0人 / — / 平均目標 676.88 / 乖離 20.74% / 基準日 2026-06-27,評：TV_FULL 17.0人 — 平均676.88 乖離20.74%,reviewed_v1_3_1,v1.3.1採用,
AUR,US,Aurora Innovation,自動運転・物流,stock,6.820000171661377,2026-06-30,3.021152410267817,0.20000028610229492,5.0,4.0,3.0,41.34897508330142,1.7050000429153442,見送り,レーティング：TV_FULL / 11.0人 / — / 平均目標 11.14 / 乖離 63.34% / 基準日 2026-06-27,評：TV_FULL 11.0人 — 平均11.14 乖離63.34%,reviewed_v1_3_1,v1.3.1採用,
TMDX,US,TransMedics,移植医療,stock,66.41999816894531,2026-06-30,-1.292915343654388,-0.8700027465820312,85.0,70.0,55.0,-5.389945693687957,0.9488571166992188,本命買い,レーティング：TV_FULL / 10.0人 / — / 平均目標 119.1 / 乖離 79.31% / 基準日 2026-06-27,評：TV_FULL 10.0人 — 平均119.1 乖離79.31%,reviewed_v1_3_1,v1.3.1採用,
NOW,US,ServiceNow,業務AI・SaaS,stock,99.27999877929688,2026-06-30,-0.69020949582959,-0.69000244140625,90.0,80.0,70.0,19.419821732831632,1.240999984741211,見送り,レーティング：TV_FULL / 41.0人 / — / 平均目標 140.76 / 乖離 41.78% / 基準日 2026-06-27,評：TV_FULL 41.0人 — 平均140.76 乖離41.78%,reviewed_v1_3_1,v1.3.1採用,日次価格桁チェック対象。
RDW,US,Redwire,宇宙インフラ,stock,12.229999542236328,2026-06-30,4.619332602536512,0.5399999618530273,16.0,13.0,10.0,-6.295997437321839,0.9407691955566406,本命買い,レーティング：TV_FULL / 7.0人 / — / 平均目標 15.71 / 乖離 28.45% / 基準日 2026-06-27,評：TV_FULL 7.0人 — 平均15.71 乖離28.45%,reviewed_v1_3_1,v1.3.1採用,
TRMB,US,Trimble,測位・建設DX,stock,51.18000030517578,2026-06-30,0.8075632139361402,0.4099998474121094,52.0,45.0,39.0,12.075029832602022,1.1373333401150174,打診買い,レーティング：TV_FULL / 12.0人 / — / 平均目標 85.33 / 乖離 66.73% / 基準日 2026-06-27,評：TV_FULL 12.0人 — 平均85.33 乖離66.73%,reviewed_v1_3_1,v1.3.1採用,
VEEV,US,Veeva Systems,ライフサイエンスSaaS,stock,177.47000122070312,2026-06-30,0.7093405920673347,1.25,165.0,145.0,127.5,18.296050598615352,1.2239310429014008,見送り,レーティング：TV_FULL / 23.0人 / — / 平均目標 241.43 / 乖離 36.04% / 基準日 2026-06-27,評：TV_FULL 23.0人 — 平均241.43 乖離36.04%,reviewed_v1_3_1,v1.3.1採用,
PYPL,US,PayPal,決済・フィンテック,stock,43.18000030517578,2026-06-30,-2.7039223390230887,-1.2000007629394531,45.0,40.0,35.0,7.364521266097837,1.0795000076293946,打診買い,レーティング：TV_FULL / 31.0人 / — / 平均目標 47.21 / 乖離 9.33% / 基準日 2026-06-27,評：TV_FULL 31.0人 — 平均47.21 乖離9.33%,reviewed_v1_3_1,v1.3.1採用,
TEM,US,Tempus AI,AI医療・診断,stock,57.93000030517578,2026-06-30,-0.6516910635664886,-0.3800010681152344,42.0,34.0,26.0,41.30847605577821,1.7038235383875229,見送り,レーティング：TV_FULL / 15.0人 / — / 平均目標 66.53 / 乖離 14.85% / 基準日 2026-06-27,評：TV_FULL 15.0人 — 平均66.53 乖離14.85%,reviewed_v1_3_1,v1.3.1採用,
