ticker,market,name,theme,asset_type,price,price_date,daily_pct,daily_diff,probe,core,strong,distance,gap_ratio,decision,rating,rating_brief,basis_status,basis_display,note
AVAV,US,AeroVironment,防衛ドローン,stock,190.88999938964844,2026-07-02,10.69937177396605,18.449996948242188,150.0,130.0,110.0,31.897951482182453,1.4683846106896035,見送り,レーティング：TV_FULL / 16.0人 / — / 平均目標 277.56 / 乖離 45.40% / 基準日 2026-06-27,評：TV_FULL 16.0人 — 平均277.56 乖離45.40%,reviewed_v1_3_1,v1.3.1採用,
AXON,US,Axon Enterprise,公共安全AI・防衛,stock,597.0399780273438,2026-07-02,0.518546020060133,3.0799560546875,430.0,385.0,340.0,35.515205988037295,1.5507531896814124,見送り,レーティング：TV_FULL / 17.0人 / — / 平均目標 676.88 / 乖離 13.37% / 基準日 2026-06-27,評：TV_FULL 17.0人 — 平均676.88 乖離13.37%,reviewed_v1_3_1,v1.3.1採用,
AUR,US,Aurora Innovation,自動運転・物流,stock,6.630000114440918,2026-07-02,-6.223480149040272,-0.440000057220459,5.0,4.0,3.0,39.668176003684664,1.6575000286102295,見送り,レーティング：TV_FULL / 11.0人 / — / 平均目標 11.14 / 乖離 68.02% / 基準日 2026-06-27,評：TV_FULL 11.0人 — 平均11.14 乖離68.02%,reviewed_v1_3_1,v1.3.1採用,
TMDX,US,TransMedics,移植医療,stock,68.86000061035156,2026-07-02,1.488580926963023,1.0100021362304688,85.0,70.0,55.0,-1.6555320643971416,0.9837142944335937,本命買い,レーティング：TV_FULL / 10.0人 / — / 平均目標 119.1 / 乖離 72.96% / 基準日 2026-06-27,評：TV_FULL 10.0人 — 平均119.1 乖離72.96%,reviewed_v1_3_1,v1.3.1採用,
NOW,US,ServiceNow,業務AI・SaaS,stock,106.31999969482422,2026-07-02,0.491490196660979,0.5199966430664062,90.0,80.0,70.0,24.75545501351756,1.3289999961853027,見送り,レーティング：TV_FULL / 41.0人 / — / 平均目標 140.76 / 乖離 32.39% / 基準日 2026-06-27,評：TV_FULL 41.0人 — 平均140.76 乖離32.39%,reviewed_v1_3_1,v1.3.1採用,日次価格桁チェック対象。
RDW,US,Redwire,宇宙インフラ,stock,11.3100004196167,2026-07-02,-5.513783063397829,-0.6599998474121094,16.0,13.0,10.0,-14.942524471104976,0.8700000322782077,本命買い,レーティング：TV_FULL / 7.0人 / — / 平均目標 15.71 / 乖離 38.90% / 基準日 2026-06-27,評：TV_FULL 7.0人 — 平均15.71 乖離38.90%,reviewed_v1_3_1,v1.3.1採用,
TRMB,US,Trimble,測位・建設DX,stock,53.040000915527344,2026-07-02,0.8748555885385546,0.45999908447265625,52.0,45.0,39.0,15.158372505181559,1.1786666870117188,見送り,レーティング：TV_FULL / 12.0人 / — / 平均目標 85.33 / 乖離 60.88% / 基準日 2026-06-27,評：TV_FULL 12.0人 — 平均85.33 乖離60.88%,reviewed_v1_3_1,v1.3.1採用,
VEEV,US,Veeva Systems,ライフサイエンスSaaS,stock,192.74000549316406,2026-07-02,4.62490729345595,8.520004272460938,165.0,145.0,127.5,24.769121164551,1.3292414171942348,見送り,レーティング：TV_FULL / 23.0人 / — / 平均目標 241.43 / 乖離 25.26% / 基準日 2026-06-27,評：TV_FULL 23.0人 — 平均241.43 乖離25.26%,reviewed_v1_3_1,v1.3.1採用,
PYPL,US,PayPal,決済・フィンテック,stock,45.470001220703125,2026-07-02,3.1767677231078553,1.4000015258789062,45.0,40.0,35.0,12.029912192332551,1.1367500305175782,見送り,レーティング：TV_FULL / 31.0人 / — / 平均目標 47.21 / 乖離 3.83% / 基準日 2026-06-27,評：TV_FULL 31.0人 — 平均47.21 乖離3.83%,reviewed_v1_3_1,v1.3.1採用,
TEM,US,Tempus AI,AI医療・診断,stock,60.27000045776367,2026-07-02,-2.159087742374166,-1.3299980163574219,42.0,34.0,26.0,43.58719140241802,1.7726470722871668,見送り,レーティング：TV_FULL / 15.0人 / — / 平均目標 66.53 / 乖離 10.39% / 基準日 2026-06-27,評：TV_FULL 15.0人 — 平均66.53 乖離10.39%,reviewed_v1_3_1,v1.3.1採用,
FICO,US,Fair Isaac,信用スコア・分析,stock,1270.8299560546875,2026-07-02,5.3188522224404,64.179931640625,1250.0,1100.0,950.0,13.442392921318277,1.1552999600497158,見送り,"レーティング：TV_FULL / 20.0人 / — / 平均目標 1,501.05 / 乖離 18.12% / 基準日 2026-06-27","評：TV_FULL 20.0人 — 平均1,501.05 乖離18.12%",reviewed_v1_3_1,v1.3.1採用,
AAOI,US,Applied Optoelectronics,光通信・CPO周辺,stock,120.94999694824219,2026-07-02,-12.985613706300583,-18.050003051757812,55.0,42.0,32.0,65.27490611018952,2.8797618321010043,見送り,レーティング：TV_FULL / 6.0人 / — / 平均目標 172.75 / 乖離 42.83% / 基準日 2026-06-27,評：TV_FULL 6.0人 — 平均172.75 乖離42.83%,reviewed_v1_3_1,v1.3.1採用,
OUST,US,Ouster,LiDAR・ロボティクス,stock,49.84000015258789,2026-07-02,-16.961013374765784,-10.180000305175781,20.0,15.0,11.0,69.90369190594566,3.3226666768391926,見送り,レーティング：TV_FULL / 7.0人 / — / 平均目標 47.29 / 乖離 -5.12% / 基準日 2026-06-27,評：TV_FULL 7.0人 — 平均47.29 乖離-5.12%,reviewed_v1_3_1,v1.3.1採用,
APH,US,Amphenol,コネクタ・AIインフラ,stock,164.58999633789062,2026-07-02,-4.4303825506507275,-7.6300048828125,105.0,90.0,75.0,45.31866941947255,1.8287777370876737,見送り,レーティング：TV_FULL / 18.0人 / — / 平均目標 184.61 / 乖離 12.16% / 基準日 2026-06-27,評：TV_FULL 18.0人 — 平均184.61 乖離12.16%,reviewed_v1_3_1,v1.3.1採用,
ASPI,US,ASP Isotopes,核燃料・同位体,stock,5.630000114440918,2026-07-02,-8.752025205441848,-0.5399999618530273,5.5,4.2,3.2,25.399646276613314,1.3404762177240281,見送り,レーティング：TV_FULL / 3.0人 / — / 平均目標 13 / 乖離 130.91% / 基準日 2026-06-27,評：TV_FULL 3.0人 — 平均13 乖離130.91%,reviewed_v1_3_1,v1.3.1採用,
NBIS,US,Nebius,AIクラウド,stock,215.6199951171875,2026-07-02,-5.916745785823001,-13.55999755859375,140.0,105.0,80.0,51.30321752259874,2.0535237630208334,見送り,レーティング：TV_FULL / 14.0人 / — / 平均目標 257.64 / 乖離 19.49% / 基準日 2026-06-27,評：TV_FULL 14.0人 — 平均257.64 乖離19.49%,reviewed_v1_3_1,v1.3.1採用,
EWY,US,iShares MSCI South Korea ETF,韓国ETF・半導体,etf,180.13999938964844,2026-07-02,-2.889488199650438,-5.3600006103515625,,,,,,価格スケール確認待ち,レーティング：対象外（ETF）,評：ETF対象外,scale_rebase_pending_v1_3_1,v1.3.1：価格スケール確認待ち,通常買い場判定から一時除外。価格スケール/分割/逆分割/取得ソース確認待ち。
ISRG,US,Intuitive Surgical,医療ロボット,stock,426.010009765625,2026-07-02,5.872559420464843,23.6300048828125,430.0,380.0,340.0,10.800218002139905,1.1210789730674342,打診近接,レーティング：TV_FULL / 28.0人 / — / 平均目標 570.19 / 乖離 33.84% / 基準日 2026-06-27,評：TV_FULL 28.0人 — 平均570.19 乖離33.84%,reviewed_v1_3_1,v1.3.1採用,
SPGI,US,S&P Global,指数・格付け,stock,439.8900146484375,2026-07-02,6.005256609978558,24.920013427734375,420.0,380.0,340.0,13.614770204843573,1.1576053017064145,見送り,レーティング：TV_FULL / 22.0人 / — / 平均目標 532.82 / 乖離 21.13% / 基準日 2026-06-27,評：TV_FULL 22.0人 — 平均532.82 乖離21.13%,reviewed_v1_3_1,v1.3.1採用,
MELI,US,MercadoLibre,中南米EC・決済,stock,1763.3599853515625,2026-07-02,1.215139833043956,21.1700439453125,1700.0,1550.0,1400.0,12.099627252742993,1.137651603452621,見送り,"レーティング：TV_FULL / 22.0人 / — / 平均目標 2,244.5 / 乖離 27.29% / 基準日 2026-06-27","評：TV_FULL 22.0人 — 平均2,244.5 乖離27.29%",reviewed_v1_3_1,v1.3.1採用,
TMO,US,Thermo Fisher,ライフサイエンス,stock,523.4400024414062,2026-07-02,1.969490389219346,10.1099853515625,460.0,420.0,380.0,19.761577632383055,1.2462857200985864,見送り,レーティング：TV_FULL / 24.0人 / — / 平均目標 595.21 / 乖離 13.71% / 基準日 2026-06-27,評：TV_FULL 24.0人 — 平均595.21 乖離13.71%,reviewed_v1_3_1,v1.3.1採用,
META,US,Meta Platforms,AI・広告・SNS,stock,582.9000244140625,2026-07-02,-4.89630615349639,-30.00994873046875,540.0,500.0,450.0,14.221997073579558,1.165800048828125,見送り,レーティング：TV_FULL / 59.0人 / — / 平均目標 820.27 / 乖離 40.72% / 基準日 2026-06-27,評：TV_FULL 59.0人 — 平均820.27 乖離40.72%,reviewed_v1_3_1,v1.3.1採用,
