ticker,market,name,theme,asset_type,price,price_date,daily_pct,daily_diff,probe,core,strong,distance,gap_ratio,decision,rating,rating_brief,basis_status,basis_display,note
AVAV,US,AeroVironment,防衛ドローン,stock,148.1999969482422,2026-08-24,-7.502187105780493,-12.020004272460938,150.0,130.0,110.0,12.280699948056279,1.13999997652494,打診買い,レーティング：TV_FULL / 19.0人 / — / 平均目標 226.42 / 乖離 52.78% / 基準日 2026-08-01,評：TV_FULL 19.0人 — 平均226.42 乖離52.78%,reviewed_v1_3_1,v1.3.1採用,
AXON,US,Axon Enterprise,公共安全AI・防衛,stock,597.5900268554688,2026-08-24,-4.804456096301275,-30.15997314453125,430.0,385.0,340.0,35.574560702447116,1.5521818879362825,見送り,レーティング：TV_FULL / 17.0人 / — / 平均目標 688.65 / 乖離 15.24% / 基準日 2026-08-01,評：TV_FULL 17.0人 — 平均688.65 乖離15.24%,reviewed_v1_3_1,v1.3.1採用,
AUR,US,Aurora Innovation,自動運転・物流,stock,5.690000057220459,2026-08-24,-8.814098302429088,-0.5499997138977051,5.0,4.0,3.0,29.7012309354179,1.4225000143051147,見送り,レーティング：TV_FULL / 11.0人 / — / 平均目標 11.14 / 乖離 95.78% / 基準日 2026-08-01,評：TV_FULL 11.0人 — 平均11.14 乖離95.78%,reviewed_v1_3_1,v1.3.1採用,
TMDX,US,TransMedics,移植医療,stock,93.5999984741211,2026-08-24,-1.2345660128615317,-1.1699981689453125,85.0,70.0,55.0,25.213673994499175,1.337142835344587,見送り,レーティング：TV_FULL / 10.0人 / — / 平均目標 109.6 / 乖離 17.09% / 基準日 2026-08-01,評：TV_FULL 10.0人 — 平均109.6 乖離17.09%,reviewed_v1_3_1,v1.3.1採用,
NOW,US,ServiceNow,業務AI・SaaS,stock,128.0500030517578,2026-08-24,-0.33467675130773933,-0.42999267578125,90.0,80.0,70.0,37.52440601843328,1.6006250381469727,見送り,レーティング：TV_FULL / 43.0人 / — / 平均目標 140.51 / 乖離 9.73% / 基準日 2026-08-01,評：TV_FULL 43.0人 — 平均140.51 乖離9.73%,reviewed_v1_3_1,v1.3.1採用,日次価格桁チェック対象。
RDW,US,Redwire,宇宙インフラ,stock,11.380000114440918,2026-08-24,-5.3244618880973515,-0.6400003433227539,16.0,13.0,10.0,-14.23549972994592,0.875384624187763,本命買い,レーティング：TV_FULL / 6.0人 / — / 平均目標 17.17 / 乖離 50.88% / 基準日 2026-08-01,評：TV_FULL 6.0人 — 平均17.17 乖離50.88%,reviewed_v1_3_1,v1.3.1採用,
TRMB,US,Trimble,測位・建設DX,stock,60.66999816894531,2026-08-24,0.6970923965897302,0.4199981689453125,52.0,45.0,39.0,25.828248956444167,1.348222181532118,見送り,レーティング：TV_FULL / 11.0人 / — / 平均目標 81.27 / 乖離 33.95% / 基準日 2026-08-01,評：TV_FULL 11.0人 — 平均81.27 乖離33.95%,reviewed_v1_3_1,v1.3.1採用,
VEEV,US,Veeva Systems,ライフサイエンスSaaS,stock,248.4600067138672,2026-08-24,0.2259027152766519,0.5600128173828125,165.0,145.0,127.5,41.6405070909518,1.7135172876818427,見送り,レーティング：TV_FULL / 24.0人 / — / 平均目標 240.04 / 乖離 -3.39% / 基準日 2026-08-01,評：TV_FULL 24.0人 — 平均240.04 乖離-3.39%,reviewed_v1_3_1,v1.3.1採用,
PYPL,US,PayPal,決済・フィンテック,stock,61.68000030517578,2026-08-24,0.21121213603030883,0.13000106811523438,45.0,40.0,35.0,35.14915725990445,1.5420000076293945,見送り,レーティング：TV_FULL / 32.0人 / — / 平均目標 54.59 / 乖離 -11.49% / 基準日 2026-08-01,評：TV_FULL 32.0人 — 平均54.59 乖離-11.49%,reviewed_v1_3_1,v1.3.1採用,
TEM,US,Tempus AI,AI医療・診断,stock,66.16999816894531,2026-08-24,-8.969602494808779,-6.5200042724609375,42.0,34.0,26.0,48.617196704175264,1.9461764167336857,見送り,レーティング：TV_FULL / 14.0人 / — / 平均目標 65 / 乖離 -1.77% / 基準日 2026-08-01,評：TV_FULL 14.0人 — 平均65 乖離-1.77%,reviewed_v1_3_1,v1.3.1採用,
FICO,US,Fair Isaac,信用スコア・分析,stock,1166.4000244140625,2026-08-24,-0.534678920436583,-6.27001953125,1250.0,1100.0,950.0,5.692731740760924,1.0603636585582386,打診買い,"レーティング：TV_FULL / 20.0人 / — / 平均目標 1,475.75 / 乖離 26.52% / 基準日 2026-08-01","評：TV_FULL 20.0人 — 平均1,475.75 乖離26.52%",reviewed_v1_3_1,v1.3.1採用,
AAOI,US,Applied Optoelectronics,光通信・CPO周辺,stock,107.62999725341797,2026-08-24,-13.771833426882353,-17.19000244140625,55.0,42.0,32.0,60.97742165586999,2.5626189822242376,見送り,レーティング：TV_FULL / 6.0人 / — / 平均目標 166.08 / 乖離 54.31% / 基準日 2026-08-01,評：TV_FULL 6.0人 — 平均166.08 乖離54.31%,reviewed_v1_3_1,v1.3.1採用,
OUST,US,Ouster,LiDAR・ロボティクス,stock,35.75,2026-08-24,-6.9495010312193575,-2.6699981689453125,20.0,15.0,11.0,58.04195804195804,2.3833333333333333,見送り,レーティング：TV_FULL / 7.0人 / — / 平均目標 52.57 / 乖離 47.05% / 基準日 2026-08-01,評：TV_FULL 7.0人 — 平均52.57 乖離47.05%,reviewed_v1_3_1,v1.3.1採用,
APH,US,Amphenol,コネクタ・AIインフラ,stock,155.5500030517578,2026-08-24,-0.9298716681469341,-1.459991455078125,105.0,90.0,75.0,42.140791877674644,1.7283333672417536,見送り,レーティング：TV_FULL / 17.0人 / — / 平均目標 197.24 / 乖離 26.80% / 基準日 2026-08-01,評：TV_FULL 17.0人 — 平均197.24 乖離26.80%,reviewed_v1_3_1,v1.3.1採用,
ASPI,US,ASP Isotopes,核燃料・同位体,stock,3.890000104904175,2026-08-24,-2.74999737739563,-0.1099998950958252,5.5,4.2,3.2,-7.969148759276494,0.9261905011676607,本命買い,レーティング：TV_FULL / 3.0人 / — / 平均目標 13 / 乖離 234.19% / 基準日 2026-08-01,評：TV_FULL 3.0人 — 平均13 乖離234.19%,reviewed_v1_3_1,v1.3.1採用,
NBIS,US,Nebius,AIクラウド,stock,210.91000366210938,2026-08-24,-3.7511983925245933,-8.220001220703125,140.0,105.0,80.0,50.215732693165,2.008666701543899,見送り,レーティング：TV_FULL / 15.0人 / — / 平均目標 270.8 / 乖離 28.40% / 基準日 2026-08-01,評：TV_FULL 15.0人 — 平均270.8 乖離28.40%,reviewed_v1_3_1,v1.3.1採用,
EWY,US,iShares MSCI South Korea ETF,韓国ETF・半導体,etf,173.63999938964844,2026-08-24,-2.6354138414006534,-4.6999969482421875,,,,,,価格スケール確認待ち,レーティング：対象外（ETF）,評：ETF対象外,scale_rebase_pending_v1_3_1,v1.3.1：価格スケール確認待ち,通常買い場判定から一時除外。価格スケール/分割/逆分割/取得ソース確認待ち。
ISRG,US,Intuitive Surgical,医療ロボット,stock,373.57000732421875,2026-08-24,-1.38327664743444,-5.239990234375,430.0,380.0,340.0,-1.7212282971637776,0.9830789666426809,本命買い,レーティング：TV_FULL / 27.0人 / — / 平均目標 479.11 / 乖離 28.25% / 基準日 2026-08-01,評：TV_FULL 27.0人 — 平均479.11 乖離28.25%,reviewed_v1_3_1,v1.3.1採用,
SPGI,US,S&P Global,指数・格付け,stock,435.4200134277344,2026-08-24,0.9575934524303572,4.1300048828125,420.0,380.0,340.0,12.72794353007669,1.145842140599301,見送り,レーティング：TV_FULL / 22.0人 / — / 平均目標 518.17 / 乖離 19.00% / 基準日 2026-08-01,評：TV_FULL 22.0人 — 平均518.17 乖離19.00%,reviewed_v1_3_1,v1.3.1採用,
MELI,US,MercadoLibre,中南米EC・決済,stock,1947.9000244140625,2026-08-24,1.3090784562050775,25.1700439453125,1700.0,1550.0,1400.0,20.427127646540928,1.256709693170363,見送り,"レーティング：TV_FULL / 22.0人 / — / 平均目標 2,243.59 / 乖離 15.18% / 基準日 2026-08-01","評：TV_FULL 22.0人 — 平均2,243.59 乖離15.18%",reviewed_v1_3_1,v1.3.1採用,
TMO,US,Thermo Fisher,ライフサイエンス,stock,628.739990234375,2026-08-24,-0.08422923076326194,-0.530029296875,460.0,420.0,380.0,33.19973176138568,1.4969999767485118,見送り,レーティング：TV_FULL / 24.0人 / — / 平均目標 634.92 / 乖離 0.98% / 基準日 2026-08-01,評：TV_FULL 24.0人 — 平均634.92 乖離0.98%,reviewed_v1_3_1,v1.3.1採用,
META,US,Meta Platforms,AI・広告・SNS,stock,559.02001953125,2026-08-24,1.6584823990333823,9.1199951171875,540.0,500.0,450.0,10.557764922397507,1.1180400390625,見送り,レーティング：TV_FULL / 59.0人 / — / 平均目標 771.75 / 乖離 38.05% / 基準日 2026-08-01,評：TV_FULL 59.0人 — 平均771.75 乖離38.05%,reviewed_v1_3_1,v1.3.1採用,
IONQ,US,IonQ,量子コンピュータ,stock,41.060001373291016,2026-08-24,-8.47079622237831,-3.799999237060547,32.0,25.0,18.0,39.11349448648054,1.6424000549316407,見送り,レーティング：TV_FULL / 12.0人 / — / 平均目標 70.38 / 乖離 71.41% / 基準日 2026-08-01,評：TV_FULL 12.0人 — 平均70.38 乖離71.41%,reviewed_v1_3_1,v1.3.1採用,
RGTI,US,Rigetti,量子コンピュータ,stock,16.3700008392334,2026-08-24,-8.598542832490486,-1.539999008178711,10.0,7.0,5.0,57.23885374994393,2.338571548461914,見送り,レーティング：TV_FULL / 11.0人 / — / 平均目標 30.45 / 乖離 86.01% / 基準日 2026-08-01,評：TV_FULL 11.0人 — 平均30.45 乖離86.01%,reviewed_v1_3_1,v1.3.1採用,超小型/高ボラ枠。判定が出ても投資サイズ制限。 / 日次価格桁チェック対象。
SDGR,US,Schrodinger,AI創薬,stock,18.770000457763672,2026-08-24,-4.769145968400911,-0.9399986267089844,15.0,12.0,10.0,36.06819548565038,1.5641667048136394,見送り,レーティング：TV_FULL / 7.0人 / — / 平均目標 20.57 / 乖離 9.59% / 基準日 2026-08-01,評：TV_FULL 7.0人 — 平均20.57 乖離9.59%,reviewed_v1_3_1,v1.3.1採用,
RXRX,US,Recursion,AI創薬,stock,3.25,2026-08-24,-7.142857142857142,-0.25,3.5,2.8,2.2,13.846153846153852,1.1607142857142858,打診買い,レーティング：TV_FULL / 6.0人 / — / 平均目標 7.25 / 乖離 123.08% / 基準日 2026-08-01,評：TV_FULL 6.0人 — 平均7.25 乖離123.08%,reviewed_v1_3_1,v1.3.1採用,
QCOM,US,Qualcomm,半導体・エッジAI,stock,158.52999877929688,2026-08-24,-1.381027197949067,-2.220001220703125,150.0,135.0,120.0,14.842615883732513,1.174296287254051,見送り,レーティング：TV_FULL / 30.0人 / — / 平均目標 204.6 / 乖離 29.06% / 基準日 2026-08-01,評：TV_FULL 30.0人 — 平均204.6 乖離29.06%,reviewed_v1_3_1,v1.3.1採用,
HSAI,US,Hesai,LiDAR,stock,18.149999618530273,2026-08-24,-4.9738258846377645,-0.9500007629394531,14.0,11.0,8.0,39.393938120144476,1.6499999653209338,見送り,レーティング：TV_FULL / 18.0人 / — / 平均目標 29.62 / 乖離 63.20% / 基準日 2026-08-01,評：TV_FULL 18.0人 — 平均29.62 乖離63.20%,reviewed_v1_3_1,v1.3.1採用,
PL,US,Planet Labs,宇宙データ,stock,21.56999969482422,2026-08-24,-3.2301533922395134,-0.720001220703125,,,,,,価格スケール確認待ち,レーティング：TV_FULL / 9.0人 / — / 平均目標 42.11 / 乖離 95.22% / 基準日 2026-08-01,評：TV_FULL 9.0人 — 平均42.11 乖離95.22%,scale_rebase_pending_v1_3_1,v1.3.1：価格スケール確認待ち,通常買い場判定から一時除外。価格スケール/分割/逆分割/取得ソース確認待ち。
V,US,Visa,決済,stock,382.4100036621094,2026-08-24,3.0643582512237177,11.3699951171875,310.0,300.0,275.0,21.550169418403964,1.2747000122070313,見送り,レーティング：TV_CACHE / 34.0人 / — / 平均目標 401.79 / 乖離 5.07% / 49日古,評：TV_CACHE 34.0人 — 平均401.79 乖離5.07% / 49日古,reviewed_v1_3_1,v1.3.1採用,
VRTX,US,Vertex Pharma,医薬,stock,547.5900268554688,2026-08-24,-0.08392682195875803,-0.4599609375,420.0,380.0,340.0,30.60501810411945,1.4410263864617598,見送り,レーティング：TV_CACHE / 28.0人 / — / 平均目標 553.64 / 乖離 1.10% / 49日古,評：TV_CACHE 28.0人 — 平均553.64 乖離1.10% / 49日古,reviewed_v1_3_1,v1.3.1採用,
DIS,US,Disney,メディア・IP,stock,110.61000061035156,2026-08-24,2.625720785959309,2.8300018310546875,100.0,90.0,82.0,18.633035436781974,1.229000006781684,見送り,レーティング：TV_CACHE / 27.0人 / — / 平均目標 130.44 / 乖離 17.93% / 49日古,評：TV_CACHE 27.0人 — 平均130.44 乖離17.93% / 49日古,reviewed_v1_3_1,v1.3.1採用,
KVYO,US,Klaviyo,マーケSaaS,stock,18.200000762939453,2026-08-24,-0.7092152826387883,-0.12999916076660156,15.0,12.0,10.0,34.06593682987352,1.5166667302449544,見送り,レーティング：TV_CACHE / 22.0人 / — / 平均目標 28.82 / 乖離 58.35% / 49日古,評：TV_CACHE 22.0人 — 平均28.82 乖離58.35% / 49日古,reviewed_v1_3_1,v1.3.1採用,
DKNG,US,DraftKings,スポーツベッティング,stock,25.969999313354492,2026-08-24,-0.764236768652605,-0.20000076293945312,30.0,25.0,20.0,3.735076391995481,1.0387999725341797,打診買い,レーティング：TV_CACHE / 36.0人 / — / 平均目標 34.16 / 乖離 31.54% / 49日古,評：TV_CACHE 36.0人 — 平均34.16 乖離31.54% / 49日古,reviewed_v1_3_1,v1.3.1採用,
CRSP,US,CRISPR Therapeutics,遺伝子編集,stock,57.07500076293945,2026-08-24,-4.075628969849658,-2.424999237060547,45.0,36.0,28.0,36.925099397675524,1.5854166878594294,見送り,レーティング：TV_CACHE / 21.0人 / — / 平均目標 81.1 / 乖離 42.09% / 49日古,評：TV_CACHE 21.0人 — 平均81.1 乖離42.09% / 49日古,reviewed_v1_3_1,v1.3.1採用,
