ticker,market,name,theme,asset_type,price,price_date,daily_pct,daily_diff,probe,core,strong,distance,gap_ratio,decision,rating,rating_brief,basis_status,basis_display,note
AVAV,US,AeroVironment,防衛ドローン,stock,152.27999877929688,2026-08-27,3.6764663105728608,5.399993896484375,150.0,130.0,110.0,14.630942315404022,1.1713846059945914,見送り,レーティング：TV_FULL / 19.0人 / — / 平均目標 226.42 / 乖離 48.69% / 基準日 2026-08-01,評：TV_FULL 19.0人 — 平均226.42 乖離48.69%,reviewed_v1_3_1,v1.3.1採用,
AXON,US,Axon Enterprise,公共安全AI・防衛,stock,611.2000122070312,2026-08-27,0.6123710834735263,3.72003173828125,430.0,385.0,340.0,37.009163561732834,1.5875324992390423,見送り,レーティング：TV_FULL / 17.0人 / — / 平均目標 688.65 / 乖離 12.67% / 基準日 2026-08-01,評：TV_FULL 17.0人 — 平均688.65 乖離12.67%,reviewed_v1_3_1,v1.3.1採用,
AUR,US,Aurora Innovation,自動運転・物流,stock,5.690000057220459,2026-08-27,-1.2152807097190998,-0.07000017166137695,5.0,4.0,3.0,29.7012309354179,1.4225000143051147,見送り,レーティング：TV_FULL / 11.0人 / — / 平均目標 11.14 / 乖離 95.78% / 基準日 2026-08-01,評：TV_FULL 11.0人 — 平均11.14 乖離95.78%,reviewed_v1_3_1,v1.3.1採用,
TMDX,US,TransMedics,移植医療,stock,91.75,2026-08-27,-0.5096521518995719,-0.470001220703125,85.0,70.0,55.0,23.705722070844686,1.3107142857142857,見送り,レーティング：TV_FULL / 10.0人 / — / 平均目標 109.6 / 乖離 19.46% / 基準日 2026-08-01,評：TV_FULL 10.0人 — 平均109.6 乖離19.46%,reviewed_v1_3_1,v1.3.1採用,
NOW,US,ServiceNow,業務AI・SaaS,stock,138.42999267578125,2026-08-27,10.039737136434796,12.629989624023438,90.0,80.0,70.0,42.20905567237219,1.7303749084472657,見送り,レーティング：TV_FULL / 43.0人 / — / 平均目標 140.51 / 乖離 1.50% / 基準日 2026-08-01,評：TV_FULL 43.0人 — 平均140.51 乖離1.50%,reviewed_v1_3_1,v1.3.1採用,日次価格桁チェック対象。
RDW,US,Redwire,宇宙インフラ,stock,11.270000457763672,2026-08-27,0.0,0.0,16.0,13.0,10.0,-15.350483336001702,0.8669231121356671,本命買い,レーティング：TV_FULL / 6.0人 / — / 平均目標 17.17 / 乖離 52.35% / 基準日 2026-08-01,評：TV_FULL 6.0人 — 平均17.17 乖離52.35%,reviewed_v1_3_1,v1.3.1採用,
TRMB,US,Trimble,測位・建設DX,stock,61.540000915527344,2026-08-27,3.1166229906842897,1.8600006103515625,52.0,45.0,39.0,26.876829167147587,1.3675555759006077,見送り,レーティング：TV_FULL / 11.0人 / — / 平均目標 81.27 / 乖離 32.06% / 基準日 2026-08-01,評：TV_FULL 11.0人 — 平均81.27 乖離32.06%,reviewed_v1_3_1,v1.3.1採用,
VEEV,US,Veeva Systems,ライフサイエンスSaaS,stock,282.1300048828125,2026-08-27,15.19741973139398,37.220001220703125,165.0,145.0,127.5,48.60525378708719,1.9457241716056035,見送り,レーティング：TV_FULL / 24.0人 / — / 平均目標 240.04 / 乖離 -14.92% / 基準日 2026-08-01,評：TV_FULL 24.0人 — 平均240.04 乖離-14.92%,reviewed_v1_3_1,v1.3.1採用,
PYPL,US,PayPal,決済・フィンテック,stock,61.470001220703125,2026-08-27,-0.5500730383979728,-0.3400001525878906,45.0,40.0,35.0,34.92760825498734,1.536750030517578,見送り,レーティング：TV_FULL / 32.0人 / — / 平均目標 54.59 / 乖離 -11.19% / 基準日 2026-08-01,評：TV_FULL 32.0人 — 平均54.59 乖離-11.19%,reviewed_v1_3_1,v1.3.1採用,
TEM,US,Tempus AI,AI医療・診断,stock,70.69000244140625,2026-08-27,3.227218131041307,2.2099990844726562,42.0,34.0,26.0,51.902675306622,2.0791177188648895,見送り,レーティング：TV_FULL / 14.0人 / — / 平均目標 65 / 乖離 -8.05% / 基準日 2026-08-01,評：TV_FULL 14.0人 — 平均65 乖離-8.05%,reviewed_v1_3_1,v1.3.1採用,
FICO,US,Fair Isaac,信用スコア・分析,stock,1157.06005859375,2026-08-27,2.060519399134514,23.360107421875,1250.0,1100.0,950.0,4.931469042592204,1.0518727805397727,打診買い,"レーティング：TV_FULL / 20.0人 / — / 平均目標 1,475.75 / 乖離 27.54% / 基準日 2026-08-01","評：TV_FULL 20.0人 — 平均1,475.75 乖離27.54%",reviewed_v1_3_1,v1.3.1採用,
AAOI,US,Applied Optoelectronics,光通信・CPO周辺,stock,113.27999877929688,2026-08-27,-0.4219438712376056,-0.48000335693359375,55.0,42.0,32.0,62.92372841402612,2.697142828078497,見送り,レーティング：TV_FULL / 6.0人 / — / 平均目標 166.08 / 乖離 46.61% / 基準日 2026-08-01,評：TV_FULL 6.0人 — 平均166.08 乖離46.61%,reviewed_v1_3_1,v1.3.1採用,
OUST,US,Ouster,LiDAR・ロボティクス,stock,36.540000915527344,2026-08-27,1.8678617329063112,0.6700019836425781,20.0,15.0,11.0,58.94909790868154,2.4360000610351564,見送り,レーティング：TV_FULL / 7.0人 / — / 平均目標 52.57 / 乖離 43.87% / 基準日 2026-08-01,評：TV_FULL 7.0人 — 平均52.57 乖離43.87%,reviewed_v1_3_1,v1.3.1採用,
APH,US,Amphenol,コネクタ・AIインフラ,stock,161.3800048828125,2026-08-27,0.024797660735088916,0.040008544921875,105.0,90.0,75.0,44.231009247177624,1.7931111653645833,見送り,レーティング：TV_FULL / 17.0人 / — / 平均目標 197.24 / 乖離 22.22% / 基準日 2026-08-01,評：TV_FULL 17.0人 — 平均197.24 乖離22.22%,reviewed_v1_3_1,v1.3.1採用,
ASPI,US,ASP Isotopes,核燃料・同位体,stock,4.039999961853027,2026-08-27,2.4081122995644586,0.09500002861022949,5.5,4.2,3.2,-3.9603970212312967,0.9619047528221494,本命買い,レーティング：TV_FULL / 3.0人 / — / 平均目標 13 / 乖離 221.78% / 基準日 2026-08-01,評：TV_FULL 3.0人 — 平均13 乖離221.78%,reviewed_v1_3_1,v1.3.1採用,
NBIS,US,Nebius,AIクラウド,stock,218.47999572753906,2026-08-27,2.126865426791048,4.5500030517578125,140.0,105.0,80.0,51.94068012938682,2.0807618640718006,見送り,レーティング：TV_FULL / 15.0人 / — / 平均目標 270.8 / 乖離 23.95% / 基準日 2026-08-01,評：TV_FULL 15.0人 — 平均270.8 乖離23.95%,reviewed_v1_3_1,v1.3.1採用,
EWY,US,iShares MSCI South Korea ETF,韓国ETF・半導体,etf,182.13999938964844,2026-08-27,1.6519739004695666,2.9600067138671875,,,,,,価格スケール確認待ち,レーティング：対象外（ETF）,評：ETF対象外,scale_rebase_pending_v1_3_1,v1.3.1：価格スケール確認待ち,通常買い場判定から一時除外。価格スケール/分割/逆分割/取得ソース確認待ち。
