ticker,market,name,theme,asset_type,price,price_date,daily_pct,daily_diff,probe,core,strong,distance,gap_ratio,decision,rating,rating_brief,basis_status,basis_display,note
AVAV,US,AeroVironment,防衛ドローン,stock,149.2899932861328,2026-07-16,5.7144823648724135,8.069992065429688,150.0,130.0,110.0,12.921156241973394,1.1483845637394832,打診近接,レーティング：TV_FULL / 17.0人 / — / 平均目標 241.47 / 乖離 61.75% / 基準日 2026-07-04,評：TV_FULL 17.0人 — 平均241.47 乖離61.75%,reviewed_v1_3_1,v1.3.1採用,
AXON,US,Axon Enterprise,公共安全AI・防衛,stock,541.75,2026-07-16,0.11642609559753253,0.6300048828125,430.0,385.0,340.0,28.934010152284262,1.4071428571428573,見送り,レーティング：TV_FULL / 17.0人 / — / 平均目標 676.88 / 乖離 24.94% / 基準日 2026-07-04,評：TV_FULL 17.0人 — 平均676.88 乖離24.94%,reviewed_v1_3_1,v1.3.1採用,
AUR,US,Aurora Innovation,自動運転・物流,stock,5.949999809265137,2026-07-16,-1.162793552876449,-0.07000017166137695,5.0,4.0,3.0,32.77310708865341,1.4874999523162842,見送り,レーティング：TV_FULL / 11.0人 / — / 平均目標 11.14 / 乖離 87.23% / 基準日 2026-07-04,評：TV_FULL 11.0人 — 平均11.14 乖離87.23%,reviewed_v1_3_1,v1.3.1採用,
TMDX,US,TransMedics,移植医療,stock,76.0,2026-07-16,0.8225030103114237,0.6200027465820312,85.0,70.0,55.0,7.894736842105263,1.0857142857142856,打診買い,レーティング：TV_FULL / 9.0人 / — / 平均目標 117.33 / 乖離 54.38% / 基準日 2026-07-04,評：TV_FULL 9.0人 — 平均117.33 乖離54.38%,reviewed_v1_3_1,v1.3.1採用,
NOW,US,ServiceNow,業務AI・SaaS,stock,104.01000213623047,2026-07-16,-0.6874832403559336,-0.720001220703125,90.0,80.0,70.0,23.084320395246788,1.3001250267028808,見送り,レーティング：TV_FULL / 42.0人 / — / 平均目標 140.38 / 乖離 34.97% / 基準日 2026-07-04,評：TV_FULL 42.0人 — 平均140.38 乖離34.97%,reviewed_v1_3_1,v1.3.1採用,日次価格桁チェック対象。
RDW,US,Redwire,宇宙インフラ,stock,8.449999809265137,2026-07-16,-9.722220948618656,-0.9099998474121094,16.0,13.0,10.0,-53.84615731879595,0.6499999853280874,強く買いたい,レーティング：TV_FULL / 7.0人 / — / 平均目標 15.71 / 乖離 85.92% / 基準日 2026-07-04,評：TV_FULL 7.0人 — 平均15.71 乖離85.92%,reviewed_v1_3_1,v1.3.1採用,
TRMB,US,Trimble,測位・建設DX,stock,53.75,2026-07-16,3.5246569637771263,1.8300018310546875,52.0,45.0,39.0,16.27906976744186,1.1944444444444444,見送り,レーティング：TV_FULL / 12.0人 / — / 平均目標 84.08 / 乖離 56.43% / 基準日 2026-07-04,評：TV_FULL 12.0人 — 平均84.08 乖離56.43%,reviewed_v1_3_1,v1.3.1採用,
VEEV,US,Veeva Systems,ライフサイエンスSaaS,stock,197.3699951171875,2026-07-16,1.9104646993462286,3.6999969482421875,165.0,145.0,127.5,26.533919244459153,1.3611723801185345,見送り,レーティング：TV_FULL / 23.0人 / — / 平均目標 241.43 / 乖離 22.32% / 基準日 2026-07-04,評：TV_FULL 23.0人 — 平均241.43 乖離22.32%,reviewed_v1_3_1,v1.3.1採用,
PYPL,US,PayPal,決済・フィンテック,stock,56.72999954223633,2026-07-16,2.179393145706387,1.2099990844726562,45.0,40.0,35.0,29.490568794700227,1.4182499885559081,見送り,レーティング：TV_FULL / 31.0人 / — / 平均目標 47.11 / 乖離 -16.96% / 基準日 2026-07-04,評：TV_FULL 31.0人 — 平均47.11 乖離-16.96%,reviewed_v1_3_1,v1.3.1採用,
TEM,US,Tempus AI,AI医療・診断,stock,53.59000015258789,2026-07-16,-6.393012833907615,-3.6599998474121094,42.0,34.0,26.0,36.555327667118654,1.5761764750761145,見送り,レーティング：TV_FULL / 16.0人 / — / 平均目標 66.06 / 乖離 23.27% / 基準日 2026-07-04,評：TV_FULL 16.0人 — 平均66.06 乖離23.27%,reviewed_v1_3_1,v1.3.1採用,
FICO,US,Fair Isaac,信用スコア・分析,stock,1241.219970703125,2026-07-16,2.938316829036979,35.429931640625,1250.0,1100.0,950.0,11.377513578284344,1.1283817915482954,打診近接,"レーティング：TV_FULL / 20.0人 / — / 平均目標 1,501.65 / 乖離 20.98% / 基準日 2026-07-04","評：TV_FULL 20.0人 — 平均1,501.65 乖離20.98%",reviewed_v1_3_1,v1.3.1採用,
AAOI,US,Applied Optoelectronics,光通信・CPO周辺,stock,100.23999786376953,2026-07-16,-8.112566478331791,-8.849998474121094,55.0,42.0,32.0,58.10055776629225,2.3866666158040366,見送り,レーティング：TV_FULL / 6.0人 / — / 平均目標 172.75 / 乖離 72.34% / 基準日 2026-07-04,評：TV_FULL 6.0人 — 平均172.75 乖離72.34%,reviewed_v1_3_1,v1.3.1採用,
OUST,US,Ouster,LiDAR・ロボティクス,stock,35.13999938964844,2026-07-16,-7.404483048219482,-2.8100013732910156,20.0,15.0,11.0,57.31360199050343,2.3426666259765625,見送り,レーティング：TV_FULL / 7.0人 / — / 平均目標 47.29 / 乖離 34.58% / 基準日 2026-07-04,評：TV_FULL 7.0人 — 平均47.29 乖離34.58%,reviewed_v1_3_1,v1.3.1採用,
APH,US,Amphenol,コネクタ・AIインフラ,stock,153.13999938964844,2026-07-16,-2.483439928183414,-3.899993896484375,105.0,90.0,75.0,41.23024659873181,1.7015555487738716,見送り,レーティング：TV_FULL / 18.0人 / — / 平均目標 184.61 / 乖離 20.55% / 基準日 2026-07-04,評：TV_FULL 18.0人 — 平均184.61 乖離20.55%,reviewed_v1_3_1,v1.3.1採用,
ASPI,US,ASP Isotopes,核燃料・同位体,stock,3.944999933242798,2026-07-16,-13.864628843692778,-0.6349999904632568,5.5,4.2,3.2,-6.463880128575611,0.9392856983911423,本命買い,レーティング：TV_FULL / 3.0人 / — / 平均目標 13 / 乖離 229.53% / 基準日 2026-07-04,評：TV_FULL 3.0人 — 平均13 乖離229.53%,reviewed_v1_3_1,v1.3.1採用,
NBIS,US,Nebius,AIクラウド,stock,171.77000427246094,2026-07-16,-13.904060447169492,-27.739990234375,140.0,105.0,80.0,38.87174862413731,1.6359048025948661,見送り,レーティング：TV_FULL / 14.0人 / — / 平均目標 257.79 / 乖離 50.08% / 基準日 2026-07-04,評：TV_FULL 14.0人 — 平均257.79 乖離50.08%,reviewed_v1_3_1,v1.3.1採用,
EWY,US,iShares MSCI South Korea ETF,韓国ETF・半導体,etf,163.36000061035156,2026-07-16,-4.824049643871206,-8.279998779296875,,,,,,価格スケール確認待ち,レーティング：対象外（ETF）,評：ETF対象外,scale_rebase_pending_v1_3_1,v1.3.1：価格スケール確認待ち,通常買い場判定から一時除外。価格スケール/分割/逆分割/取得ソース確認待ち。
ISRG,US,Intuitive Surgical,医療ロボット,stock,402.3299865722656,2026-07-16,3.43470841186593,13.3599853515625,430.0,380.0,340.0,5.550167105989442,1.0587631225585938,打診買い,レーティング：TV_FULL / 27.0人 / — / 平均目標 573.44 / 乖離 42.53% / 基準日 2026-07-04,評：TV_FULL 27.0人 — 平均573.44 乖離42.53%,reviewed_v1_3_1,v1.3.1採用,
SPGI,US,S&P Global,指数・格付け,stock,457.3800048828125,2026-07-16,2.902266373657278,12.899993896484375,420.0,380.0,340.0,16.918099623230884,1.203631591796875,見送り,レーティング：TV_FULL / 22.0人 / — / 平均目標 501.24 / 乖離 9.59% / 基準日 2026-07-04,評：TV_FULL 22.0人 — 平均501.24 乖離9.59%,reviewed_v1_3_1,v1.3.1採用,
MELI,US,MercadoLibre,中南米EC・決済,stock,1857.4200439453125,2026-07-16,0.772036685931876,14.2301025390625,1700.0,1550.0,1400.0,16.55091668400041,1.1983355122227823,見送り,"レーティング：TV_FULL / 22.0人 / — / 平均目標 2,235.41 / 乖離 20.35% / 基準日 2026-07-04","評：TV_FULL 22.0人 — 平均2,235.41 乖離20.35%",reviewed_v1_3_1,v1.3.1採用,
TMO,US,Thermo Fisher,ライフサイエンス,stock,543.1900024414062,2026-07-16,1.475840149889552,7.9000244140625,460.0,420.0,380.0,22.678989283256318,1.2933095296223958,見送り,レーティング：TV_FULL / 24.0人 / — / 平均目標 595.21 / 乖離 9.58% / 基準日 2026-07-04,評：TV_FULL 24.0人 — 平均595.21 乖離9.58%,reviewed_v1_3_1,v1.3.1採用,
META,US,Meta Platforms,AI・広告・SNS,stock,664.5399780273438,2026-07-16,-2.461437464787496,-16.77001953125,540.0,500.0,450.0,24.759981862306173,1.3290799560546875,見送り,レーティング：TV_FULL / 58.0人 / — / 平均目標 821 / 乖離 23.54% / 基準日 2026-07-04,評：TV_FULL 58.0人 — 平均821 乖離23.54%,reviewed_v1_3_1,v1.3.1採用,
IONQ,US,IonQ,量子コンピュータ,stock,35.099998474121094,2026-07-16,-6.424953226480448,-2.4099998474121094,32.0,25.0,18.0,28.774925678608586,1.4039999389648437,見送り,レーティング：TV_FULL / 11.0人 / — / 平均目標 71.32 / 乖離 103.19% / 基準日 2026-07-04,評：TV_FULL 11.0人 — 平均71.32 乖離103.19%,reviewed_v1_3_1,v1.3.1採用,
RGTI,US,Rigetti,量子コンピュータ,stock,14.100000381469727,2026-07-16,-7.540981105116547,-1.1499996185302734,10.0,7.0,5.0,50.35461127221368,2.0142857687813893,見送り,レーティング：TV_FULL / 10.0人 / — / 平均目標 31 / 乖離 119.86% / 基準日 2026-07-04,評：TV_FULL 10.0人 — 平均31 乖離119.86%,reviewed_v1_3_1,v1.3.1採用,超小型/高ボラ枠。判定が出ても投資サイズ制限。 / 日次価格桁チェック対象。
SDGR,US,Schrodinger,AI創薬,stock,15.600000381469727,2026-07-16,-4.118008957856154,-0.6700000762939453,15.0,12.0,10.0,23.07692495793746,1.3000000317891438,見送り,レーティング：TV_FULL / 8.0人 / — / 平均目標 20.88 / 乖離 33.85% / 基準日 2026-07-04,評：TV_FULL 8.0人 — 平均20.88 乖離33.85%,reviewed_v1_3_1,v1.3.1採用,
RXRX,US,Recursion,AI創薬,stock,3.0199999809265137,2026-07-16,-8.761328304117812,-0.28999996185302734,3.5,2.8,2.2,7.2847676263567225,1.0785714217594693,打診買い,レーティング：TV_FULL / 7.0人 / — / 平均目標 6.64 / 乖離 119.87% / 基準日 2026-07-04,評：TV_FULL 7.0人 — 平均6.64 乖離119.87%,reviewed_v1_3_1,v1.3.1採用,
QCOM,US,Qualcomm,半導体・エッジAI,stock,170.61000061035156,2026-07-16,-4.140912065460361,-7.3699951171875,150.0,135.0,120.0,20.872164868974842,1.2637777822989005,見送り,レーティング：TV_FULL / 30.0人 / — / 平均目標 223.27 / 乖離 30.87% / 基準日 2026-07-04,評：TV_FULL 30.0人 — 平均223.27 乖離30.87%,reviewed_v1_3_1,v1.3.1採用,
HSAI,US,Hesai,LiDAR,stock,15.649999618530273,2026-07-16,-1.261834436125784,-0.20000076293945312,14.0,11.0,8.0,29.712458350634552,1.4227272380482068,見送り,レーティング：TV_FULL / 20.0人 / — / 平均目標 30.02 / 乖離 91.82% / 基準日 2026-07-04,評：TV_FULL 20.0人 — 平均30.02 乖離91.82%,reviewed_v1_3_1,v1.3.1採用,
PL,US,Planet Labs,宇宙データ,stock,22.09000015258789,2026-07-16,-11.285138590328394,-2.809999465942383,,,,,,価格スケール確認待ち,レーティング：TV_FULL / 10.0人 / — / 平均目標 41.1 / 乖離 86.06% / 基準日 2026-07-04,評：TV_FULL 10.0人 — 平均41.1 乖離86.06%,scale_rebase_pending_v1_3_1,v1.3.1：価格スケール確認待ち,通常買い場判定から一時除外。価格スケール/分割/逆分割/取得ソース確認待ち。
V,US,Visa,決済,stock,365.1400146484375,2026-07-16,2.8157908395367004,10.0,310.0,300.0,275.0,17.839736001313174,1.2171333821614583,見送り,レーティング：TV_FULL / 34.0人 / — / 平均目標 401.79 / 乖離 10.04% / 基準日 2026-07-04,評：TV_FULL 34.0人 — 平均401.79 乖離10.04%,reviewed_v1_3_1,v1.3.1採用,
VRTX,US,Vertex Pharma,医薬,stock,486.0299987792969,2026-07-16,1.8759982516423475,8.95001220703125,420.0,380.0,340.0,21.815525594222514,1.279026312577097,見送り,レーティング：TV_FULL / 28.0人 / — / 平均目標 553.64 / 乖離 13.91% / 基準日 2026-07-04,評：TV_FULL 28.0人 — 平均553.64 乖離13.91%,reviewed_v1_3_1,v1.3.1採用,
