ticker,market,name,theme,asset_type,price,price_date,daily_pct,daily_diff,probe,core,strong,distance,gap_ratio,decision,rating,rating_brief,basis_status,basis_display,note
AVAV,US,AeroVironment,防衛ドローン,stock,146.7100067138672,2026-09-11,-0.2447817994310247,-0.3600006103515625,150.0,130.0,110.0,11.389820700136156,1.1285385131835937,打診買い,レーティング：TV_FULL / 18.0人 / — / 平均目標 225.11 / 乖離 53.44% / 基準日 2026-09-05,評：TV_FULL 18.0人 — 平均225.11 乖離53.44%,reviewed_v1_3_1,v1.3.1採用,
AXON,US,Axon Enterprise,公共安全AI・防衛,stock,479.3399963378906,2026-09-11,0.10232645465792813,0.489990234375,430.0,385.0,340.0,19.681227742028355,1.2450389515269886,見送り,レーティング：TV_FULL / 17.0人 / — / 平均目標 725 / 乖離 51.25% / 基準日 2026-09-05,評：TV_FULL 17.0人 — 平均725 乖離51.25%,reviewed_v1_3_1,v1.3.1採用,
AUR,US,Aurora Innovation,自動運転・物流,stock,6.429999828338623,2026-09-11,1.5797773434098394,0.09999990463256836,5.0,4.0,3.0,37.791600205477515,1.6074999570846558,見送り,レーティング：TV_FULL / 11.0人 / — / 平均目標 11.14 / 乖離 73.25% / 基準日 2026-09-05,評：TV_FULL 11.0人 — 平均11.14 乖離73.25%,reviewed_v1_3_1,v1.3.1採用,
TMDX,US,TransMedics,移植医療,stock,82.18000030517578,2026-09-11,-3.3631239176402206,-2.8600006103515625,85.0,70.0,55.0,14.821124677470552,1.1740000043596541,打診買い,レーティング：TV_FULL / 10.0人 / — / 平均目標 97.3 / 乖離 18.40% / 基準日 2026-09-05,評：TV_FULL 10.0人 — 平均97.3 乖離18.40%,reviewed_v1_3_1,v1.3.1採用,
NOW,US,ServiceNow,業務AI・SaaS,stock,132.52999877929688,2026-09-11,1.0368229239432472,1.3600006103515625,90.0,80.0,70.0,39.63630820428471,1.656624984741211,見送り,レーティング：TV_FULL / 44.0人 / — / 平均目標 142.25 / 乖離 7.33% / 基準日 2026-09-05,評：TV_FULL 44.0人 — 平均142.25 乖離7.33%,reviewed_v1_3_1,v1.3.1採用,日次価格桁チェック対象。
RDW,US,Redwire,宇宙インフラ,stock,10.619999885559082,2026-09-11,-2.2999080278936144,-0.25,16.0,13.0,10.0,-22.41054745845343,0.8169230681199294,本命買い,レーティング：TV_FULL / 8.0人 / — / 平均目標 14.69 / 乖離 38.32% / 基準日 2026-09-05,評：TV_FULL 8.0人 — 平均14.69 乖離38.32%,reviewed_v1_3_1,v1.3.1採用,
TRMB,US,Trimble,測位・建設DX,stock,57.65999984741211,2026-09-11,1.442645483150803,0.8199996948242188,52.0,45.0,39.0,21.9562953189642,1.2813333299424914,見送り,レーティング：TV_FULL / 11.0人 / — / 平均目標 80.22 / 乖離 39.13% / 基準日 2026-09-05,評：TV_FULL 11.0人 — 平均80.22 乖離39.13%,reviewed_v1_3_1,v1.3.1採用,
VEEV,US,Veeva Systems,ライフサイエンスSaaS,stock,262.3999938964844,2026-09-11,0.544096425159028,1.41998291015625,165.0,145.0,127.5,44.74085237318952,1.809655130320582,見送り,レーティング：TV_FULL / 25.0人 / — / 平均目標 295.2 / 乖離 12.50% / 基準日 2026-09-05,評：TV_FULL 25.0人 — 平均295.2 乖離12.50%,reviewed_v1_3_1,v1.3.1採用,
PYPL,US,PayPal,決済・フィンテック,stock,53.720001220703125,2026-09-11,0.7690861692934123,0.4099998474121094,45.0,40.0,35.0,25.53983787963054,1.3430000305175782,見送り,レーティング：TV_FULL / 31.0人 / — / 平均目標 56.13 / 乖離 4.49% / 基準日 2026-09-05,評：TV_FULL 31.0人 — 平均56.13 乖離4.49%,reviewed_v1_3_1,v1.3.1採用,
TEM,US,Tempus AI,AI医療・診断,stock,59.0099983215332,2026-09-11,0.45964697880725963,0.26999664306640625,42.0,34.0,26.0,42.382645370126816,1.7355881859274471,見送り,レーティング：TV_FULL / 15.0人 / — / 平均目標 66.73 / 乖離 13.08% / 基準日 2026-09-05,評：TV_FULL 15.0人 — 平均66.73 乖離13.08%,reviewed_v1_3_1,v1.3.1採用,
