ticker,market,name,theme,asset_type,price,price_date,daily_pct,daily_diff,probe,core,strong,distance,gap_ratio,decision,rating,rating_brief,basis_status,basis_display,note
AVAV,US,AeroVironment,防衛ドローン,stock,156.35000610351562,2026-07-28,1.3679982723062585,2.1100006103515625,150.0,130.0,110.0,16.853217188920294,1.202692354642428,見送り,レーティング：TV_FULL / 17.0人 / — / 平均目標 241.47 / 乖離 54.44% / 基準日 2026-07-04,評：TV_FULL 17.0人 — 平均241.47 乖離54.44%,reviewed_v1_3_1,v1.3.1採用,
AXON,US,Axon Enterprise,公共安全AI・防衛,stock,547.6500244140625,2026-07-28,4.219008291340785,22.1700439453125,430.0,385.0,340.0,29.699628807299653,1.4224675958806818,見送り,レーティング：TV_FULL / 17.0人 / — / 平均目標 676.88 / 乖離 23.60% / 基準日 2026-07-04,評：TV_FULL 17.0人 — 平均676.88 乖離23.60%,reviewed_v1_3_1,v1.3.1採用,
AUR,US,Aurora Innovation,自動運転・物流,stock,6.210000038146973,2026-07-28,0.0,0.0,5.0,4.0,3.0,35.587762070391605,1.5525000095367432,見送り,レーティング：TV_FULL / 11.0人 / — / 平均目標 11.14 / 乖離 79.39% / 基準日 2026-07-04,評：TV_FULL 11.0人 — 平均11.14 乖離79.39%,reviewed_v1_3_1,v1.3.1採用,
TMDX,US,TransMedics,移植医療,stock,76.29000091552734,2026-07-28,2.705980303261248,2.0100021362304688,85.0,70.0,55.0,8.244856259068593,1.089857155936105,打診買い,レーティング：TV_FULL / 9.0人 / — / 平均目標 117.33 / 乖離 53.79% / 基準日 2026-07-04,評：TV_FULL 9.0人 — 平均117.33 乖離53.79%,reviewed_v1_3_1,v1.3.1採用,
NOW,US,ServiceNow,業務AI・SaaS,stock,110.62000274658203,2026-07-28,4.793487405283045,5.060005187988281,90.0,80.0,70.0,27.6803489299571,1.3827500343322754,見送り,レーティング：TV_FULL / 42.0人 / — / 平均目標 140.38 / 乖離 26.90% / 基準日 2026-07-04,評：TV_FULL 42.0人 — 平均140.38 乖離26.90%,reviewed_v1_3_1,v1.3.1採用,日次価格桁チェック対象。
RDW,US,Redwire,宇宙インフラ,stock,8.569999694824219,2026-07-28,-2.944509978803157,-0.26000022888183594,16.0,13.0,10.0,-51.69195405982621,0.6592307457557092,強く買いたい,レーティング：TV_FULL / 7.0人 / — / 平均目標 15.71 / 乖離 83.31% / 基準日 2026-07-04,評：TV_FULL 7.0人 — 平均15.71 乖離83.31%,reviewed_v1_3_1,v1.3.1採用,
TRMB,US,Trimble,測位・建設DX,stock,58.380001068115234,2026-07-28,4.6799365051614,2.6100006103515625,52.0,45.0,39.0,22.918809221164683,1.2973333570692274,見送り,レーティング：TV_FULL / 12.0人 / — / 平均目標 84.08 / 乖離 44.02% / 基準日 2026-07-04,評：TV_FULL 12.0人 — 平均84.08 乖離44.02%,reviewed_v1_3_1,v1.3.1採用,
VEEV,US,Veeva Systems,ライフサイエンスSaaS,stock,201.1999969482422,2026-07-28,3.466003292025168,6.739990234375,165.0,145.0,127.5,27.932404473494792,1.387586185849946,見送り,レーティング：TV_FULL / 23.0人 / — / 平均目標 241.43 / 乖離 20.00% / 基準日 2026-07-04,評：TV_FULL 23.0人 — 平均241.43 乖離20.00%,reviewed_v1_3_1,v1.3.1採用,
PYPL,US,PayPal,決済・フィンテック,stock,58.31999969482422,2026-07-28,4.012841113333724,2.25,45.0,40.0,35.0,31.412894016956038,1.4579999923706055,見送り,レーティング：TV_FULL / 31.0人 / — / 平均目標 47.11 / 乖離 -19.22% / 基準日 2026-07-04,評：TV_FULL 31.0人 — 平均47.11 乖離-19.22%,reviewed_v1_3_1,v1.3.1採用,
TEM,US,Tempus AI,AI医療・診断,stock,42.900001525878906,2026-07-28,-0.023300679489063482,-0.009998321533203125,42.0,34.0,26.0,20.745923564851363,1.2617647507611442,見送り,レーティング：TV_FULL / 16.0人 / — / 平均目標 66.06 / 乖離 53.99% / 基準日 2026-07-04,評：TV_FULL 16.0人 — 平均66.06 乖離53.99%,reviewed_v1_3_1,v1.3.1採用,
FICO,US,Fair Isaac,信用スコア・分析,stock,1336.219970703125,2026-07-28,4.345723134868936,55.6500244140625,1250.0,1100.0,950.0,17.678224834405444,1.2147454279119319,見送り,"レーティング：TV_FULL / 20.0人 / — / 平均目標 1,501.65 / 乖離 12.38% / 基準日 2026-07-04","評：TV_FULL 20.0人 — 平均1,501.65 乖離12.38%",reviewed_v1_3_1,v1.3.1採用,
AAOI,US,Applied Optoelectronics,光通信・CPO周辺,stock,88.13999938964844,2026-07-28,-9.895727188075183,-9.680000305175781,55.0,42.0,32.0,52.34853608935619,2.0985714140392484,見送り,レーティング：TV_FULL / 6.0人 / — / 平均目標 172.75 / 乖離 96.00% / 基準日 2026-07-04,評：TV_FULL 6.0人 — 平均172.75 乖離96.00%,reviewed_v1_3_1,v1.3.1採用,
OUST,US,Ouster,LiDAR・ロボティクス,stock,33.90999984741211,2026-07-28,-3.5002833340932336,-1.2299995422363281,20.0,15.0,11.0,55.76526078591314,2.2606666564941404,見送り,レーティング：TV_FULL / 7.0人 / — / 平均目標 47.29 / 乖離 39.46% / 基準日 2026-07-04,評：TV_FULL 7.0人 — 平均47.29 乖離39.46%,reviewed_v1_3_1,v1.3.1採用,
APH,US,Amphenol,コネクタ・AIインフラ,stock,143.85000610351562,2026-07-28,-3.63745493045537,-5.42999267578125,105.0,90.0,75.0,37.43483060039964,1.5983334011501735,見送り,レーティング：TV_FULL / 18.0人 / — / 平均目標 184.61 / 乖離 28.34% / 基準日 2026-07-04,評：TV_FULL 18.0人 — 平均184.61 乖離28.34%,reviewed_v1_3_1,v1.3.1採用,
ASPI,US,ASP Isotopes,核燃料・同位体,stock,3.7750000953674316,2026-07-28,-6.790125491760373,-0.27500009536743164,5.5,4.2,3.2,-11.258275334989152,0.8988095465160552,本命買い,レーティング：TV_FULL / 3.0人 / — / 平均目標 13 / 乖離 244.37% / 基準日 2026-07-04,評：TV_FULL 3.0人 — 平均13 乖離244.37%,reviewed_v1_3_1,v1.3.1採用,
NBIS,US,Nebius,AIクラウド,stock,169.69000244140625,2026-07-28,-9.681712778723849,-18.19000244140625,140.0,105.0,80.0,38.122459491238224,1.616095261346726,見送り,レーティング：TV_FULL / 14.0人 / — / 平均目標 257.79 / 乖離 51.92% / 基準日 2026-07-04,評：TV_FULL 14.0人 — 平均257.79 乖離51.92%,reviewed_v1_3_1,v1.3.1採用,
EWY,US,iShares MSCI South Korea ETF,韓国ETF・半導体,etf,151.4499969482422,2026-07-28,-6.048387211279237,-9.75,,,,,,価格スケール確認待ち,レーティング：対象外（ETF）,評：ETF対象外,scale_rebase_pending_v1_3_1,v1.3.1：価格スケール確認待ち,通常買い場判定から一時除外。価格スケール/分割/逆分割/取得ソース確認待ち。
ISRG,US,Intuitive Surgical,医療ロボット,stock,361.79998779296875,2026-07-28,1.3928205049259768,4.970001220703125,430.0,380.0,340.0,-5.030407081562912,0.9521052310341283,本命買い,レーティング：TV_FULL / 27.0人 / — / 平均目標 573.44 / 乖離 58.50% / 基準日 2026-07-04,評：TV_FULL 27.0人 — 平均573.44 乖離58.50%,reviewed_v1_3_1,v1.3.1採用,
SPGI,US,S&P Global,指数・格付け,stock,424.3599853515625,2026-07-28,-3.5172684202970665,-15.470001220703125,420.0,380.0,340.0,10.45338554124332,1.1167368035567433,見送り,レーティング：TV_FULL / 22.0人 / — / 平均目標 501.24 / 乖離 18.12% / 基準日 2026-07-04,評：TV_FULL 22.0人 — 平均501.24 乖離18.12%,reviewed_v1_3_1,v1.3.1採用,
MELI,US,MercadoLibre,中南米EC・決済,stock,1862.52001953125,2026-07-28,2.3508869138697723,42.780029296875,1700.0,1550.0,1400.0,16.77941800646543,1.2016258190524194,見送り,"レーティング：TV_FULL / 22.0人 / — / 平均目標 2,235.41 / 乖離 20.02% / 基準日 2026-07-04","評：TV_FULL 22.0人 — 平均2,235.41 乖離20.02%",reviewed_v1_3_1,v1.3.1採用,
TMO,US,Thermo Fisher,ライフサイエンス,stock,576.4099731445312,2026-07-28,3.016807492685992,16.87994384765625,460.0,420.0,380.0,27.13519550872039,1.3724046979631697,見送り,レーティング：TV_FULL / 24.0人 / — / 平均目標 595.21 / 乖離 3.26% / 基準日 2026-07-04,評：TV_FULL 24.0人 — 平均595.21 乖離3.26%,reviewed_v1_3_1,v1.3.1採用,
META,US,Meta Platforms,AI・広告・SNS,stock,593.4099731445312,2026-07-28,-0.07746173008209896,-0.46002197265625,540.0,500.0,450.0,15.741220635295974,1.1868199462890625,見送り,レーティング：TV_FULL / 58.0人 / — / 平均目標 821 / 乖離 38.35% / 基準日 2026-07-04,評：TV_FULL 58.0人 — 平均821 乖離38.35%,reviewed_v1_3_1,v1.3.1採用,
IONQ,US,IonQ,量子コンピュータ,stock,33.880001068115234,2026-07-28,-5.679279523443185,-2.039997100830078,32.0,25.0,18.0,26.210155809210644,1.3552000427246094,見送り,レーティング：TV_FULL / 11.0人 / — / 平均目標 71.32 / 乖離 110.51% / 基準日 2026-07-04,評：TV_FULL 11.0人 — 平均71.32 乖離110.51%,reviewed_v1_3_1,v1.3.1採用,
RGTI,US,Rigetti,量子コンピュータ,stock,14.520000457763672,2026-07-28,-7.161124430775654,-1.119999885559082,10.0,7.0,5.0,51.79063512868429,2.0742857796805247,見送り,レーティング：TV_FULL / 10.0人 / — / 平均目標 31 / 乖離 113.50% / 基準日 2026-07-04,評：TV_FULL 10.0人 — 平均31 乖離113.50%,reviewed_v1_3_1,v1.3.1採用,超小型/高ボラ枠。判定が出ても投資サイズ制限。 / 日次価格桁チェック対象。
SDGR,US,Schrodinger,AI創薬,stock,15.289999961853027,2026-07-28,0.06544652523950925,0.010000228881835938,15.0,12.0,10.0,21.517331393467874,1.2741666634877522,見送り,レーティング：TV_FULL / 8.0人 / — / 平均目標 20.88 / 乖離 36.56% / 基準日 2026-07-04,評：TV_FULL 8.0人 — 平均20.88 乖離36.56%,reviewed_v1_3_1,v1.3.1採用,
RXRX,US,Recursion,AI創薬,stock,3.049999952316284,2026-07-28,1.3289023913541977,0.039999961853027344,3.5,2.8,2.2,8.196719876222458,1.0892856972558158,打診買い,レーティング：TV_FULL / 7.0人 / — / 平均目標 6.64 / 乖離 117.70% / 基準日 2026-07-04,評：TV_FULL 7.0人 — 平均6.64 乖離117.70%,reviewed_v1_3_1,v1.3.1採用,
QCOM,US,Qualcomm,半導体・エッジAI,stock,162.8800048828125,2026-07-28,-4.21076728183112,-7.1599884033203125,150.0,135.0,120.0,17.116898358930776,1.2065185546875,見送り,レーティング：TV_FULL / 30.0人 / — / 平均目標 223.27 / 乖離 37.08% / 基準日 2026-07-04,評：TV_FULL 30.0人 — 平均223.27 乖離37.08%,reviewed_v1_3_1,v1.3.1採用,
HSAI,US,Hesai,LiDAR,stock,15.899999618530273,2026-07-28,3.046009747626754,0.4699993133544922,14.0,11.0,8.0,30.817608403082513,1.4454545107754795,見送り,レーティング：TV_FULL / 20.0人 / — / 平均目標 30.02 / 乖離 88.81% / 基準日 2026-07-04,評：TV_FULL 20.0人 — 平均30.02 乖離88.81%,reviewed_v1_3_1,v1.3.1採用,
PL,US,Planet Labs,宇宙データ,stock,20.420000076293945,2026-07-28,-2.7619043986002607,-0.5799999237060547,,,,,,価格スケール確認待ち,レーティング：TV_FULL / 10.0人 / — / 平均目標 41.1 / 乖離 101.27% / 基準日 2026-07-04,評：TV_FULL 10.0人 — 平均41.1 乖離101.27%,scale_rebase_pending_v1_3_1,v1.3.1：価格スケール確認待ち,通常買い場判定から一時除外。価格スケール/分割/逆分割/取得ソース確認待ち。
V,US,Visa,決済,stock,366.5899963378906,2026-07-28,1.1199066483503395,4.05999755859375,310.0,300.0,275.0,18.16470634853707,1.2219666544596355,見送り,レーティング：TV_FULL / 34.0人 / — / 平均目標 401.79 / 乖離 9.60% / 基準日 2026-07-04,評：TV_FULL 34.0人 — 平均401.79 乖離9.60%,reviewed_v1_3_1,v1.3.1採用,
VRTX,US,Vertex Pharma,医薬,stock,490.3900146484375,2026-07-28,2.3778736218032357,11.3900146484375,420.0,380.0,340.0,22.51065709965088,1.2905000385485197,見送り,レーティング：TV_FULL / 28.0人 / — / 平均目標 553.64 / 乖離 12.90% / 基準日 2026-07-04,評：TV_FULL 28.0人 — 平均553.64 乖離12.90%,reviewed_v1_3_1,v1.3.1採用,
DIS,US,Disney,メディア・IP,stock,98.88999938964844,2026-07-28,2.3176387257166793,2.2399978637695312,100.0,90.0,82.0,8.989786069893556,1.0987777709960938,打診買い,レーティング：TV_FULL / 27.0人 / — / 平均目標 130.44 / 乖離 31.90% / 基準日 2026-07-04,評：TV_FULL 27.0人 — 平均130.44 乖離31.90%,reviewed_v1_3_1,v1.3.1採用,
KVYO,US,Klaviyo,マーケSaaS,stock,18.889999389648438,2026-07-28,6.542582500629866,1.1599998474121094,15.0,12.0,10.0,36.47432298713625,1.5741666158040364,見送り,レーティング：TV_FULL / 22.0人 / — / 平均目標 28.82 / 乖離 52.57% / 基準日 2026-07-04,評：TV_FULL 22.0人 — 平均28.82 乖離52.57%,reviewed_v1_3_1,v1.3.1採用,
DKNG,US,DraftKings,スポーツベッティング,stock,24.6200008392334,2026-07-28,2.1153057485318714,0.5100002288818359,30.0,25.0,20.0,-1.5434571397782038,0.984800033569336,本命買い,レーティング：TV_FULL / 36.0人 / — / 平均目標 34.16 / 乖離 38.75% / 基準日 2026-07-04,評：TV_FULL 36.0人 — 平均34.16 乖離38.75%,reviewed_v1_3_1,v1.3.1採用,
CRSP,US,CRISPR Therapeutics,遺伝子編集,stock,47.54999923706055,2026-07-28,1.7547607593770085,0.8199996948242188,45.0,36.0,28.0,24.290219605426323,1.3208333121405706,見送り,レーティング：TV_FULL / 21.0人 / — / 平均目標 81.1 / 乖離 70.56% / 基準日 2026-07-04,評：TV_FULL 21.0人 — 平均81.1 乖離70.56%,reviewed_v1_3_1,v1.3.1採用,
BEAM,US,Beam Therapeutics,遺伝子編集,stock,26.290000915527344,2026-07-28,4.866379080790328,1.220001220703125,26.5,22.0,18.0,16.317994545955276,1.1950000416148792,打診近接,レーティング：TV_FULL / 16.0人 / — / 平均目標 50.19 / 乖離 90.91% / 基準日 2026-07-04,評：TV_FULL 16.0人 — 平均50.19 乖離90.91%,reviewed_v1_3_1,v1.3.1採用,
ETN,US,Eaton,電力インフラ,stock,386.260009765625,2026-07-28,-3.10556001101156,-12.3800048828125,330.0,290.0,250.0,24.921039541223458,1.3319310681573275,見送り,レーティング：TV_FULL / 22.0人 / — / 平均目標 468.95 / 乖離 21.41% / 基準日 2026-07-04,評：TV_FULL 22.0人 — 平均468.95 乖離21.41%,reviewed_v1_3_1,v1.3.1採用,
MSTR,US,MicroStrategy,Bitcoin連動,stock,96.16000366210938,2026-07-28,-2.5240728081654704,-2.4899978637695312,,,,,,条件確認待ち,レーティング：TV_FULL / 15.0人 / — / 平均目標 309.87 / 乖離 222.24% / 基準日 2026-07-04,評：TV_FULL 15.0人 — 平均309.87 乖離222.24%,conditional_no_price_signal_v1_3_1,v1.3.1：条件確認待ち,通常買い場判定から除外。条件確認後のみ判断。 / MSTRは価格だけで判定しない。BTCトレンド、BTCの200日線、mNAV/プレミアム、希薄化、転換社債を確認。 / 日次価格桁チェック対象。
POET,US,POET Technologies,光電融合・CPO,stock,6.760000228881836,2026-07-28,-4.654441701042882,-0.3299999237060547,3.8,2.8,2.0,58.57988305921782,2.4142857960292274,見送り,レーティング：TV_FULL / 2.0人 / — / 平均目標 20.25 / 乖離 199.56% / 基準日 2026-07-04,評：TV_FULL 2.0人 — 平均20.25 乖離199.56%,reviewed_v1_3_1,v1.3.1採用,超小型/高ボラ枠。判定が出ても投資サイズ制限。 / 日次価格桁チェック対象。
KITT,US,Nauticus Robotics,海洋ロボ・超小型,stock,0.8697999715805054,2026-07-28,8.861069410240779,0.07079994678497314,1.2,0.8,0.5,8.024830289850717,1.0872499644756317,打診買い,レーティング：TV_PARTIAL / —人 / NoRating / 平均目標 未取得 / 乖離 —,評：TV_PARTIAL —人 NoRating 平均目標未取得,reviewed_v1_3_1,v1.3.1採用,超小型/高ボラ枠。判定が出ても投資サイズ制限。 / 日次価格桁チェック対象。
