ticker,market,name,theme,asset_type,price,price_date,daily_pct,daily_diff,probe,core,strong,distance,gap_ratio,decision,rating,rating_brief,basis_status,basis_display,note
AVAV,US,AeroVironment,防衛ドローン,stock,189.42999267578125,2026-08-13,-2.259947855109132,-4.3800048828125,150.0,130.0,110.0,31.373063914698346,1.457153789813702,見送り,レーティング：TV_FULL / 19.0人 / — / 平均目標 226.42 / 乖離 19.53% / 基準日 2026-08-01,評：TV_FULL 19.0人 — 平均226.42 乖離19.53%,reviewed_v1_3_1,v1.3.1採用,
AXON,US,Axon Enterprise,公共安全AI・防衛,stock,615.5900268554688,2026-08-13,2.6359659852509405,15.80999755859375,430.0,385.0,340.0,37.458375996336244,1.5989351346895293,見送り,レーティング：TV_FULL / 17.0人 / — / 平均目標 688.65 / 乖離 11.87% / 基準日 2026-08-01,評：TV_FULL 17.0人 — 平均688.65 乖離11.87%,reviewed_v1_3_1,v1.3.1採用,
AUR,US,Aurora Innovation,自動運転・物流,stock,6.840000152587891,2026-08-13,-0.4366773430994027,-0.029999732971191406,5.0,4.0,3.0,41.520469140828695,1.7100000381469727,見送り,レーティング：TV_FULL / 11.0人 / — / 平均目標 11.14 / 乖離 62.87% / 基準日 2026-08-01,評：TV_FULL 11.0人 — 平均11.14 乖離62.87%,reviewed_v1_3_1,v1.3.1採用,
TMDX,US,TransMedics,移植医療,stock,89.63999938964844,2026-08-13,3.0108053868682703,2.6200027465820312,85.0,70.0,55.0,21.909861137188326,1.2805714198521205,見送り,レーティング：TV_FULL / 10.0人 / — / 平均目標 109.6 / 乖離 22.27% / 基準日 2026-08-01,評：TV_FULL 10.0人 — 平均109.6 乖離22.27%,reviewed_v1_3_1,v1.3.1採用,
NOW,US,ServiceNow,業務AI・SaaS,stock,127.25,2026-08-13,1.8488854757923359,2.30999755859375,90.0,80.0,70.0,37.13163064833006,1.590625,見送り,レーティング：TV_FULL / 43.0人 / — / 平均目標 140.51 / 乖離 10.42% / 基準日 2026-08-01,評：TV_FULL 43.0人 — 平均140.51 乖離10.42%,reviewed_v1_3_1,v1.3.1採用,日次価格桁チェック対象。
RDW,US,Redwire,宇宙インフラ,stock,13.199999809265137,2026-08-13,-2.149740302249017,-0.28999996185302734,16.0,13.0,10.0,1.5151500920837588,1.0153846007127028,打診買い,レーティング：TV_FULL / 6.0人 / — / 平均目標 17.17 / 乖離 30.08% / 基準日 2026-08-01,評：TV_FULL 6.0人 — 平均17.17 乖離30.08%,reviewed_v1_3_1,v1.3.1採用,
TRMB,US,Trimble,測位・建設DX,stock,57.540000915527344,2026-08-13,2.1118056319961784,1.19000244140625,52.0,45.0,39.0,21.793536176575532,1.2786666870117187,見送り,レーティング：TV_FULL / 11.0人 / — / 平均目標 81.27 / 乖離 41.24% / 基準日 2026-08-01,評：TV_FULL 11.0人 — 平均81.27 乖離41.24%,reviewed_v1_3_1,v1.3.1採用,
VEEV,US,Veeva Systems,ライフサイエンスSaaS,stock,252.63999938964844,2026-08-13,4.608506950422487,11.1300048828125,165.0,145.0,127.5,42.60607965868244,1.7423448233768857,見送り,レーティング：TV_FULL / 24.0人 / — / 平均目標 240.04 / 乖離 -4.99% / 基準日 2026-08-01,評：TV_FULL 24.0人 — 平均240.04 乖離-4.99%,reviewed_v1_3_1,v1.3.1採用,
PYPL,US,PayPal,決済・フィンテック,stock,60.59000015258789,2026-08-13,2.3479719117142457,1.3899993896484375,45.0,40.0,35.0,33.982505530177754,1.5147500038146973,見送り,レーティング：TV_FULL / 32.0人 / — / 平均目標 54.59 / 乖離 -9.90% / 基準日 2026-08-01,評：TV_FULL 32.0人 — 平均54.59 乖離-9.90%,reviewed_v1_3_1,v1.3.1採用,
TEM,US,Tempus AI,AI医療・診断,stock,54.290000915527344,2026-08-13,-0.5859726995929779,-0.31999969482421875,42.0,34.0,26.0,37.3733663167507,1.5967647328096277,見送り,レーティング：TV_FULL / 14.0人 / — / 平均目標 65 / 乖離 19.73% / 基準日 2026-08-01,評：TV_FULL 14.0人 — 平均65 乖離19.73%,reviewed_v1_3_1,v1.3.1採用,
