month,review_date,ticker,market,name,theme,asset_type,price,price_date,probe_price,core_price,strong_price,distance_to_probe_pct,distance_to_core_pct,pct_1m,pct_3m,pct_6m,drawdown_1y_pct,up_from_low_1y_pct,current_decision,basis_status,basis_type,review_category,proposed_action,review_reason,suggested_probe_price,suggested_core_price,suggested_strong_price,auto_apply
2026-06,2026-06-28,AVAV,US,AeroVironment,防衛ドローン,stock,137.9499969482422,2026-06-26,150.0,130.0,110.0,-8.735051336230825,5.762955508599951,-23.902251832982248,-29.5850164006082,-47.175952451707374,-66.33970146937568,0.9291808168833576,打診買い,reviewed_v1_3_1,精査維持_v1.3.1,急落確認,要確認,現在判定：打診買い / 1か月騰落 -23.90%。悪材料/決算/需給を確認。,150.0,130.0,110.0,NO
2026-06,2026-06-28,AXON,US,Axon Enterprise,公共安全AI・防衛,stock,464.8299865722656,2026-06-26,430.0,385.0,340.0,7.493059307362633,17.17401821705724,18.785131828729103,3.1900713470178492,-21.351228179896218,-46.63076774081967,34.36722648199565,見送り,reviewed_v1_3_1,精査維持_v1.3.1,大幅ドローダウン中,人間レビュー,1年高値から-46.63%。割安化か業績悪化か確認。,430.0,385.0,340.0,NO
2026-06,2026-06-28,TMDX,US,TransMedics,移植医療,stock,68.44000244140625,2026-06-26,85.0,70.0,55.0,-24.196371957717727,-2.2793651416498935,-2.437632284073185,-33.03326371323987,-46.614661411390415,-54.50072910881347,10.315927516817808,本命買い,reviewed_v1_3_1,精査修正_v1.3.1,買い場発火中,基準維持/投資判断確認,現在判定：本命買い,85.0,70.0,55.0,NO
2026-06,2026-06-28,NOW,US,ServiceNow,業務AI・SaaS,stock,98.33999633789062,2026-06-26,90.0,80.0,70.0,8.480777555893813,18.64958004968339,-3.7015337906636745,-5.113858628879128,-36.29178806099601,-52.93340863236228,18.481923298663403,見送り,reviewed_v1_3_1,精査維持_v1.3.1,大幅ドローダウン中,人間レビュー,1年高値から-52.93%。割安化か業績悪化か確認。,90.0,80.0,70.0,NO
2026-06,2026-06-28,RDW,US,Redwire,宇宙インフラ,stock,10.930000305175781,2026-06-26,16.0,13.0,10.0,-46.386089233898524,-18.93869750254255,-54.45833206176758,23.224356777845166,36.454431870866074,-57.79922599938626,116.00791361218381,本命買い,reviewed_v1_3_1,精査維持_v1.3.1,急落確認,要確認,現在判定：本命買い / 1か月騰落 -54.46%。悪材料/決算/需給を確認。,16.0,13.0,10.0,NO
2026-06,2026-06-28,TRMB,US,Trimble,測位・建設DX,stock,50.70000076293945,2026-06-26,52.0,45.0,39.0,-2.564101020706131,11.242604885927387,-7.616618483639794,-22.53628246456149,-37.0186325926218,-40.5208798292462,3.7446324351374605,打診買い,reviewed_v1_3_1,精査維持_v1.3.1,買い場発火中,基準維持/投資判断確認,現在判定：打診買い,52.0,45.0,39.0,NO
2026-06,2026-06-28,VEEV,US,Veeva Systems,ライフサイエンスSaaS,stock,171.36000061035156,2026-06-26,165.0,145.0,127.5,3.7114849367988185,15.38282009597472,8.120382781955676,-3.88153366408308,-23.588689553308566,-44.040232536330436,13.16120246881435,見送り,reviewed_v1_3_1,精査維持_v1.3.1,大幅ドローダウン中,人間レビュー,1年高値から-44.04%。割安化か業績悪化か確認。,165.0,145.0,127.5,NO
2026-06,2026-06-28,PYPL,US,PayPal,決済・フィンテック,stock,44.290000915527344,2026-06-26,45.0,40.0,35.0,-1.6030685703231544,9.686161270823861,1.2111577109758243,-2.0132739647169204,-25.450259166333577,-43.37765248742447,13.331624463570424,打診買い,reviewed_v1_3_1,精査維持_v1.3.1,買い場発火中,基準維持/投資判断確認,現在判定：打診買い,45.0,40.0,35.0,NO
2026-06,2026-06-28,TEM,US,Tempus AI,AI医療・診断,stock,56.13999938964844,2026-06-26,42.0,34.0,26.0,25.187031605589382,39.43712082357236,19.016327260764207,23.30331845995146,-13.257110119321277,-45.627119235207324,32.49941185955827,見送り,reviewed_v1_3_1,精査維持_v1.3.1,大幅ドローダウン中,人間レビュー,1年高値から-45.63%。割安化か業績悪化か確認。,42.0,34.0,26.0,NO
2026-06,2026-06-28,FICO,US,Fair Isaac,信用スコア・分析,stock,1182.7900390625,2026-06-26,1250.0,1100.0,950.0,-5.68232388825085,6.999554978339252,-7.4839404783206245,13.74731477352061,-31.463453106222488,-37.07057496021699,28.2337939572965,打診買い,reviewed_v1_3_1,精査維持_v1.3.1,買い場発火中,基準維持/投資判断確認,現在判定：打診買い,1250.0,1100.0,950.0,NO
2026-06,2026-06-28,AAOI,US,Applied Optoelectronics,光通信・CPO周辺,stock,135.69000244140625,2026-06-26,55.0,42.0,32.0,59.46643156429293,69.04709319455097,-24.545403403330187,39.28351980267262,233.8828850375631,-39.179740596489374,596.203201820877,見送り,reviewed_v1_3_1,精査維持_v1.3.1,基準が深すぎる可能性,人間レビュー,1か月騰落 -24.55%。悪材料/決算/需給を確認。 / 打診まであと59.47%下落。深すぎる可能性。ただし自動で基準を上げない。,55.0,42.0,32.0,NO
2026-06,2026-06-28,OUST,US,Ouster,LiDAR・ロボティクス,stock,42.02000045776367,2026-06-26,20.0,15.0,11.0,52.40361784359578,64.30271338269684,-4.996606618461014,117.60746566500735,85.51876894243537,-11.870804973123505,152.67590245522692,見送り,reviewed_v1_3_1,精査維持_v1.3.1,基準が深すぎる可能性,人間レビュー,3か月騰落 +117.61%。現在値追随で基準を上げない。 / 打診まであと52.40%下落。深すぎる可能性。ただし自動で基準を上げない。,20.0,15.0,11.0,NO
2026-06,2026-06-28,ASPI,US,ASP Isotopes,核燃料・同位体,stock,6.170000076293945,2026-06-26,5.5,4.2,3.2,10.858996240019266,31.92868803783289,-7.496251788318048,33.839477171344136,3.697483598003343,-56.085409305811304,51.597047077650295,見送り,reviewed_v1_3_1,精査維持_v1.3.1,大幅ドローダウン中,人間レビュー,1年高値から-56.09%。割安化か業績悪化か確認。,5.5,4.2,3.2,NO
2026-06,2026-06-28,NBIS,US,Nebius,AIクラウド,stock,240.3000030517578,2026-06-26,140.0,105.0,80.0,41.73949304118584,56.304619780889375,15.32370719527677,126.76229148217743,166.91103666549947,-16.181240711081173,442.4379394813338,見送り,reviewed_v1_3_1,AIクラウド条件付き慎重化_v1.3.1,急騰後・基準上方修正禁止,原則維持,3か月騰落 +126.76%。現在値追随で基準を上げない。,140.0,105.0,80.0,NO
2026-06,2026-06-28,EWY,US,iShares MSCI South Korea ETF,韓国ETF・半導体,etf,197.27999877929688,2026-06-26,,,,,,-0.5093522321010489,64.41370305154804,112.81553966980769,-9.999999303887352,181.54702388826917,基準未設定,scale_rebase_pending_v1_3_1,価格スケール確認待ち_v1.3.1,価格スケール確認待ち,要確認継続,価格スケール確認待ち。自動上書きしない。,,,,NO
2026-06,2026-06-28,ISRG,US,Intuitive Surgical,医療ロボット,stock,404.70001220703125,2026-06-26,430.0,380.0,340.0,-6.251541148960012,6.103289217198129,-3.3090373885731044,-13.627142727437217,-29.90265815947942,-31.73652207591812,1.2534738760095598,打診買い,reviewed_v1_3_1,精査修正_v1.3.1,買い場発火中,基準維持/投資判断確認,現在判定：打診買い,430.0,380.0,340.0,NO
